code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
008327,0.6541,0.4,0.35,0.25,0.6059,0.989,True,0.774,0.844,0.2653,0.2259,0.894,1.0
007195,0.6541,0.4,0.35,0.25,0.6059,0.993,True,0.677,-0.114,-0.0004,0.0109,0.033,1.0
008020,0.6541,0.4,0.35,0.25,0.6029,0.991,True,0.516,1.215,0.3802,0.2728,1.081,1.0
000051,0.6541,0.4,0.35,0.25,0.6174,0.993,True,0.677,1.651,0.1792,0.1198,0.799,1.0
007300,0.6541,0.4,0.35,0.25,0.6089,0.981,True,0.323,1.289,0.4056,0.4086,1.277,1.0
100032,0.6541,0.4,0.35,0.25,0.633,0.995,True,0.806,1.258,0.0577,-0.0196,0.351,1.0
