code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
290012,0.2183,0.4,0.35,0.25,0.1111,0.92,False,0.742,0.228,-0.0158,0.0694,0.43,1.0
519697,0.2183,0.4,0.35,0.25,0.1296,0.926,True,1.0,0.49,0.1077,0.188,0.687,1.0
000339,0.2183,0.4,0.35,0.25,0.1353,0.916,False,0.871,0.605,0.0336,0.0257,0.789,1.0
000523,0.2183,0.4,0.35,0.25,0.1219,0.903,False,0.71,0.718,0.1703,0.1576,0.941,1.0
000878,0.2183,0.4,0.35,0.25,0.1307,0.901,True,0.71,0.602,0.1496,0.1934,1.158,1.0
000390,0.2183,0.4,0.35,0.25,0.1413,0.907,False,0.71,0.135,0.0275,0.0134,0.496,1.0
000020,0.2183,0.4,0.35,0.25,0.1454,0.903,False,0.839,0.8,-0.0203,-0.016,0.987,1.0
000849,0.2183,0.4,0.35,0.25,0.1811,0.902,False,0.968,0.309,-0.0184,0.019,0.499,1.0
519736,0.2183,0.4,0.35,0.25,0.1799,0.9,False,1.0,0.502,-0.0196,-0.0123,0.911,1.0
270041,0.2183,0.4,0.35,0.25,0.1807,0.905,False,0.871,0.505,0.0004,0.0598,0.816,1.0
160916,0.2183,0.4,0.35,0.25,0.1761,0.904,False,0.968,0.699,0.0099,0.0508,0.856,1.0
040025,0.2183,0.4,0.35,0.25,0.1746,0.899,False,1.0,0.744,-0.0306,-0.0012,1.011,1.0
002031,0.2183,0.4,0.35,0.25,0.1779,0.892,False,0.871,0.75,-0.0224,-0.011,0.883,1.0
582003,0.2183,0.4,0.35,0.25,0.1698,0.913,False,0.742,0.258,-0.0444,-0.0094,0.339,1.0
000595,0.2183,0.4,0.35,0.25,0.1516,0.911,False,0.677,0.416,-0.0256,-0.0383,0.608,1.0
169101,0.2183,0.4,0.35,0.25,0.2042,0.898,False,1.0,0.263,-0.0163,0.0457,0.49,1.0
000531,0.2183,0.4,0.35,0.25,0.1412,0.932,False,0.613,0.643,-0.0071,0.1101,0.742,1.0
240020,0.2183,0.4,0.35,0.25,0.1439,0.896,False,0.613,0.626,0.1073,0.1395,0.991,1.0
202027,0.2183,0.4,0.35,0.25,0.148,0.914,False,0.774,0.858,-0.0105,-0.0499,0.79,1.0
000884,0.2183,0.4,0.35,0.25,0.1683,0.898,False,0.774,0.844,0.1056,0.1423,1.148,1.0
580009,0.2183,0.4,0.35,0.25,0.1682,0.905,False,0.645,0.645,-0.046,-0.0087,0.932,1.0
519150,0.2183,0.4,0.35,0.25,0.1884,0.889,False,0.645,0.791,0.0212,-0.0399,0.999,1.0
100029,0.2183,0.4,0.35,0.25,0.1596,0.904,False,0.839,0.905,-0.0305,-0.0077,0.93,1.0
630008,0.2183,0.4,0.35,0.25,0.1522,0.903,False,0.677,0.891,-0.0,0.0099,0.971,1.0
320011,0.2183,0.4,0.35,0.25,0.1898,0.896,False,0.871,0.884,-0.0095,0.026,0.599,1.0
519991,0.2183,0.4,0.35,0.25,0.13,0.923,True,0.677,0.924,-0.0169,-0.0103,0.924,1.0
164205,0.2183,0.4,0.35,0.25,0.1402,0.924,False,0.548,0.743,0.0835,0.0711,0.185,1.0
000714,0.2183,0.4,0.35,0.25,0.1699,0.901,False,0.548,0.001,0.0008,0.012,0.069,1.0
040011,0.2183,0.4,0.35,0.25,0.172,0.907,False,0.903,0.936,-0.0414,0.0164,0.711,1.0
000652,0.2183,0.4,0.35,0.25,0.1545,0.913,False,0.742,0.948,0.0152,0.0999,1.098,1.0
000743,0.2183,0.4,0.35,0.25,0.1604,0.904,False,0.677,0.28,-0.0588,-0.0397,0.302,1.0
320022,0.2183,0.4,0.35,0.25,0.1574,0.909,False,0.839,0.973,-0.0178,0.005,1.003,1.0
470098,0.2183,0.4,0.35,0.25,0.1841,0.906,False,0.774,0.947,-0.0045,0.0637,1.118,1.0
050022,0.2183,0.4,0.35,0.25,0.1599,0.911,False,0.516,0.711,-0.0062,0.0192,0.836,1.0
000166,0.2183,0.4,0.35,0.25,0.1198,0.917,True,0.581,0.101,-0.0486,-0.0481,0.238,1.0
000259,0.2183,0.4,0.35,0.25,0.1483,0.896,False,0.968,0.35,-0.0676,-0.047,0.481,1.0
450009,0.2183,0.4,0.35,0.25,0.1817,0.897,False,0.968,0.985,-0.0182,-0.0005,0.955,1.0
000845,0.2183,0.4,0.35,0.25,0.1491,0.93,False,0.806,0.44,-0.0722,-0.0408,0.618,1.0
420005,0.2183,0.4,0.35,0.25,0.1478,0.918,False,0.645,0.982,-0.0344,-0.0195,0.787,1.0
519050,0.2183,0.4,0.35,0.25,0.2124,0.885,False,0.516,0.037,0.0032,0.0136,0.055,1.0
377240,0.2183,0.4,0.35,0.25,0.1493,0.895,False,0.677,0.915,0.0057,-0.1019,1.119,1.0
080002,0.2183,0.4,0.35,0.25,0.2008,0.894,False,0.581,0.814,-0.0436,-0.0339,0.889,1.0
377150,0.2183,0.4,0.35,0.25,0.1435,0.903,False,0.742,1.055,-0.0045,0.0241,1.061,1.0
470006,0.2183,0.4,0.35,0.25,0.1276,0.898,False,0.484,0.869,0.1981,0.188,1.035,1.0
160215,0.2183,0.4,0.35,0.25,0.1487,0.91,True,0.935,1.089,0.0417,0.0384,1.029,1.0
162605,0.2183,0.4,0.35,0.25,0.2085,0.885,False,0.839,1.013,0.0296,0.147,1.084,1.0
110013,0.2183,0.4,0.35,0.25,0.1298,0.917,False,0.903,1.202,-0.0085,-0.0505,1.014,1.0
000220,0.2183,0.4,0.35,0.25,0.1245,0.896,True,0.355,0.771,0.2699,0.1854,1.093,1.0
530019,0.2183,0.4,0.35,0.25,0.1379,0.926,False,0.71,0.742,-0.0858,-0.0385,0.881,1.0
000698,0.2183,0.4,0.35,0.25,0.1188,0.921,True,0.645,1.107,0.0261,-0.0856,1.163,1.0
519130,0.2183,0.4,0.35,0.25,0.2022,0.895,False,0.452,0.013,0.0032,0.0098,0.057,1.0
020001,0.2183,0.4,0.35,0.25,0.1482,0.911,False,0.935,1.191,0.0435,0.0369,0.997,1.0
000688,0.2183,0.4,0.35,0.25,0.1777,0.901,False,0.774,0.974,-0.067,-0.0,1.071,1.0
202213,0.2183,0.4,0.35,0.25,0.1934,0.893,False,0.419,0.107,0.0039,0.0166,0.319,1.0
100039,0.2183,0.4,0.35,0.25,0.1767,0.901,False,0.677,1.071,-0.0213,0.0147,0.968,1.0
000684,0.2183,0.4,0.35,0.25,0.1932,0.896,False,0.484,0.676,-0.0437,-0.0325,0.854,1.0
688888,0.2183,0.4,0.35,0.25,0.1691,0.918,False,0.581,0.796,-0.0617,-0.043,0.576,1.0
202007,0.2183,0.4,0.35,0.25,0.1747,0.91,False,0.742,1.263,-0.0378,-0.0083,1.118,1.0
