code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.3612,0.4,0.35,0.25,0.3451,0.9,True,0.645,0.27,0.1352,0.0866,0.818,1.0
000742,0.3612,0.4,0.35,0.25,0.3536,0.895,True,0.645,0.806,0.1553,0.0838,1.284,1.0
001480,0.3612,0.4,0.35,0.25,0.3498,0.91,True,0.516,0.816,0.3315,0.3444,1.156,1.0
000017,0.3612,0.4,0.35,0.25,0.3613,0.872,True,0.581,0.912,0.1501,0.1272,1.049,1.0
720001,0.3612,0.4,0.35,0.25,0.3507,0.913,True,0.548,0.939,0.3236,0.3338,1.091,1.0
000828,0.3612,0.4,0.35,0.25,0.3476,0.88,True,0.484,1.171,0.2173,0.1377,1.207,1.0
162201,0.3612,0.4,0.35,0.25,0.3448,0.889,True,0.29,1.027,0.2624,0.2024,1.21,1.0
002051,0.3612,0.4,0.35,0.25,0.3485,0.915,True,0.548,0.062,0.027,0.0249,0.127,1.0
001411,0.3612,0.4,0.35,0.25,0.347,0.906,True,0.548,0.039,0.0259,0.0249,0.127,1.0
001412,0.3612,0.4,0.35,0.25,0.3772,0.854,True,0.548,0.056,0.0288,0.0251,0.159,1.0
240011,0.3612,0.4,0.35,0.25,0.3612,0.867,True,0.323,1.244,0.1429,0.1255,1.122,1.0
162214,0.3612,0.4,0.35,0.25,0.3547,0.874,True,0.419,1.264,0.2201,0.1236,1.289,1.0
002112,0.3612,0.4,0.35,0.25,0.3774,0.852,True,0.516,0.044,0.0272,0.0225,0.172,1.0
000688,0.3612,0.4,0.35,0.25,0.3553,0.876,True,0.742,1.001,0.0791,0.0175,0.946,1.0
001075,0.3612,0.4,0.35,0.25,0.3633,0.858,True,0.452,1.137,0.1213,0.0741,1.259,1.0
630001,0.3612,0.4,0.35,0.25,0.3585,0.881,True,0.194,1.168,0.1425,0.0801,1.343,1.0
001048,0.3612,0.4,0.35,0.25,0.3749,0.863,True,0.516,0.781,0.0753,0.0009,1.26,1.0
001407,0.3612,0.4,0.35,0.25,0.3555,0.931,True,0.452,-0.01,0.0204,0.0276,0.079,1.0
001194,0.3612,0.4,0.35,0.25,0.3622,0.879,True,0.452,-0.02,0.0209,0.029,0.069,1.0
001437,0.3612,0.4,0.35,0.25,0.3505,0.895,True,0.419,0.475,0.1005,-0.0624,1.182,1.0
481015,0.3612,0.4,0.35,0.25,0.3359,0.856,True,0.387,1.373,0.2225,0.0543,1.495,1.0
001438,0.3612,0.4,0.35,0.25,0.3504,0.891,True,0.387,0.696,0.1008,-0.0626,1.191,1.0
110029,0.3612,0.4,0.35,0.25,0.3477,0.871,True,0.387,1.312,0.1412,0.0403,1.393,1.0
000411,0.3612,0.4,0.35,0.25,0.3682,0.864,True,0.419,1.058,0.0895,0.061,0.992,1.0
001170,0.3612,0.4,0.35,0.25,0.3797,0.837,True,0.613,1.041,0.0696,-0.0355,1.345,1.0
740001,0.3612,0.4,0.35,0.25,0.3674,0.881,True,0.258,0.971,0.084,0.0283,1.113,1.0
001753,0.3612,0.4,0.35,0.25,0.3596,0.86,True,0.258,0.905,0.0497,-0.0101,1.166,1.0
110005,0.3612,0.4,0.35,0.25,0.3481,0.868,True,0.548,1.083,0.0876,0.0051,1.263,1.0
001723,0.3612,0.4,0.35,0.25,0.3562,0.869,True,0.097,1.305,0.141,0.0677,1.84,1.0
002163,0.3612,0.4,0.35,0.25,,0.0,True,0.516,,0.0162,-0.027,,1.0
001184,0.3612,0.4,0.35,0.25,0.3655,0.84,True,0.065,1.439,0.1015,-0.0134,1.753,1.0
001198,0.3612,0.4,0.35,0.25,,0.0,True,0.484,,0.0168,-0.0254,,1.0
