code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
008327,0.8261,0.4,0.35,0.25,0.8045,0.998,True,0.774,0.778,0.2933,0.6385,1.025,1.0
007195,0.8261,0.4,0.35,0.25,,0.0,True,1.0,,0.0083,0.0122,,1.0
007300,0.8261,0.4,0.35,0.25,0.8076,0.99,False,0.645,1.016,0.0597,0.3171,1.368,1.0
008020,0.8261,0.4,0.35,0.25,0.7933,0.99,False,0.742,1.148,0.0425,0.2759,1.375,1.0
100032,0.8261,0.4,0.35,0.25,0.7836,1.0,False,0.516,1.266,0.058,0.0735,0.519,1.0
000051,0.8261,0.4,0.35,0.25,0.7679,0.999,False,0.484,1.571,0.0079,0.1066,0.692,1.0
