code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
519697,0.6684,0.4,0.35,0.25,0.6865,0.905,True,0.742,0.555,-0.3125,0.0471,0.791,1.0
080012,0.6684,0.4,0.35,0.25,0.6951,0.927,True,0.742,0.699,-0.3545,-0.0037,0.929,1.0
519150,0.6684,0.4,0.35,0.25,0.6867,0.91,True,0.806,0.795,-0.3865,-0.0253,1.033,1.0
100056,0.6684,0.4,0.35,0.25,0.6423,0.821,True,0.742,0.886,-0.3014,0.169,0.893,1.0
080002,0.6684,0.4,0.35,0.25,0.6892,0.915,True,0.677,0.836,-0.3561,-0.1121,0.924,1.0
270041,0.6684,0.4,0.35,0.25,0.6793,0.886,True,0.548,0.811,-0.3309,-0.0957,0.882,1.0
240020,0.6684,0.4,0.35,0.25,0.6878,0.907,True,0.516,0.718,-0.3896,-0.029,1.047,1.0
040025,0.6684,0.4,0.35,0.25,0.6853,0.897,True,0.645,0.845,-0.4199,-0.1131,1.082,1.0
420005,0.6684,0.4,0.35,0.25,0.6935,0.93,True,0.71,1.023,-0.3052,-0.0621,0.85,1.0
673010,0.6684,0.4,0.35,0.25,0.6886,0.934,True,0.516,0.869,-0.3055,0.1186,0.737,1.0
320011,0.6684,0.4,0.35,0.25,0.6773,0.891,True,0.839,1.101,-0.1828,0.0231,0.65,1.0
519087,0.6684,0.4,0.35,0.25,0.6761,0.89,True,0.742,1.131,-0.2743,-0.122,0.758,1.0
290012,0.6684,0.4,0.35,0.25,0.683,0.912,True,0.161,0.169,-0.0254,0.0532,0.281,1.0
160211,0.6684,0.4,0.35,0.25,0.6902,0.916,True,0.742,1.146,-0.3992,-0.0517,1.049,1.0
206002,0.6684,0.4,0.35,0.25,0.6776,0.886,True,0.645,1.112,-0.3424,0.0111,0.92,1.0
519983,0.6684,0.4,0.35,0.25,0.6905,0.919,True,0.806,1.421,-0.4008,-0.0094,1.05,1.0
688888,0.6684,0.4,0.35,0.25,0.6851,0.888,True,0.258,0.752,-0.1485,0.136,0.633,1.0
210007,0.6684,0.4,0.35,0.25,0.6913,0.914,True,0.71,1.345,-0.3319,0.0049,0.848,1.0
040011,0.6684,0.4,0.35,0.25,0.6714,0.884,True,0.581,1.091,-0.2556,-0.0032,0.796,1.0
470009,0.6684,0.4,0.35,0.25,0.6903,0.923,True,0.903,0.948,-0.4524,-0.0896,1.085,1.0
050022,0.6684,0.4,0.35,0.25,0.6879,0.892,True,0.226,0.645,-0.3803,-0.1217,0.913,1.0
590007,0.6684,0.4,0.35,0.25,0.6869,0.912,True,0.742,1.432,-0.3897,-0.0911,1.018,1.0
310328,0.6684,0.4,0.35,0.25,0.6846,0.91,True,0.613,1.439,-0.3552,-0.0867,0.946,1.0
233008,0.6684,0.4,0.35,0.25,0.6766,0.897,True,0.581,1.121,-0.392,0.0528,0.95,1.0
270025,0.6684,0.4,0.35,0.25,0.6855,0.902,True,0.935,1.22,-0.4237,-0.0705,1.046,1.0
100029,0.6684,0.4,0.35,0.25,0.691,0.921,True,0.613,1.01,-0.3888,-0.1286,0.988,1.0
020009,0.6684,0.4,0.35,0.25,0.6796,0.888,True,0.581,1.269,-0.3113,-0.0786,0.872,1.0
160314,0.6684,0.4,0.35,0.25,0.6857,0.902,True,0.677,1.177,-0.4132,-0.09,1.017,1.0
630006,0.6684,0.4,0.35,0.25,0.6865,0.919,True,0.71,1.312,-0.4279,-0.0894,1.056,1.0
519068,0.6684,0.4,0.35,0.25,0.6876,0.912,True,0.613,1.129,-0.4335,-0.0421,1.068,1.0
200007,0.6684,0.4,0.35,0.25,0.6813,0.886,True,0.355,0.959,-0.3092,-0.0568,0.817,1.0
580006,0.6684,0.4,0.35,0.25,0.6881,0.912,True,0.516,1.118,-0.3345,-0.0887,0.982,1.0
