code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
165521,0.5995,0.4,0.35,0.25,0.6243,0.989,True,0.806,0.909,0.2239,0.2498,0.653,1.0
000573,0.5995,0.4,0.35,0.25,0.6088,0.99,True,0.839,0.217,0.2199,0.1194,0.385,1.0
000714,0.5995,0.4,0.35,0.25,0.6128,0.994,True,0.484,0.346,0.4524,0.2931,1.212,1.0
000166,0.5995,0.4,0.35,0.25,0.6156,0.992,True,0.484,0.674,0.4011,0.2378,1.244,1.0
000251,0.5995,0.4,0.35,0.25,0.6229,0.987,True,0.613,0.963,0.2077,0.2336,0.737,1.0
000849,0.5995,0.4,0.35,0.25,0.6151,0.994,True,0.452,0.737,0.2693,0.1531,1.13,1.0
580009,0.5995,0.4,0.35,0.25,0.6149,0.978,True,0.484,0.849,0.316,0.1307,1.15,1.0
000259,0.5995,0.4,0.35,0.25,0.6075,0.988,False,0.516,0.74,0.239,0.1402,0.774,1.0
000411,0.5995,0.4,0.35,0.25,0.6096,0.98,True,0.677,1.102,0.3892,0.2248,0.905,1.0
000688,0.5995,0.4,0.35,0.25,0.6197,0.992,True,0.645,1.063,0.3496,0.2664,1.04,1.0
164205,0.5995,0.4,0.35,0.25,0.6089,0.995,True,0.645,1.086,0.3052,0.2216,0.836,1.0
000522,0.5995,0.4,0.35,0.25,0.6111,0.97,True,0.806,1.337,0.3154,0.2024,0.858,1.0
580001,0.5995,0.4,0.35,0.25,0.612,0.987,True,0.742,1.808,0.3648,0.2062,0.911,1.0
161211,0.5995,0.4,0.35,0.25,0.6226,0.987,True,0.774,1.297,0.2484,0.2782,0.645,1.0
000746,0.5995,0.4,0.35,0.25,0.6089,0.987,True,0.677,0.817,0.1654,0.1653,0.594,1.0
040025,0.5995,0.4,0.35,0.25,0.6112,0.993,True,0.645,1.162,0.3495,0.2122,0.983,1.0
519120,0.5995,0.4,0.35,0.25,0.6153,1.0,True,0.677,1.337,0.2328,0.1938,0.968,1.0
164809,0.5995,0.4,0.35,0.25,0.6087,0.99,False,0.645,1.584,0.2933,0.1863,0.871,1.0
162711,0.5995,0.4,0.35,0.25,0.6088,0.991,False,0.645,1.792,0.2662,0.1629,0.864,1.0
160625,0.5995,0.4,0.35,0.25,0.6108,0.983,False,0.645,1.317,0.4012,0.3988,0.717,1.0
217019,0.5995,0.4,0.35,0.25,0.6136,0.996,True,0.613,1.796,0.3585,0.2301,0.995,1.0
040007,0.5995,0.4,0.35,0.25,0.6114,0.992,True,0.613,1.902,0.3431,0.2215,1.01,1.0
165522,0.5995,0.4,0.35,0.25,0.6114,0.989,True,0.548,1.687,0.4188,0.2954,1.022,1.0
000390,0.5995,0.4,0.35,0.25,0.6146,0.991,False,0.871,0.367,0.1708,0.0691,0.656,1.0
202213,0.5995,0.4,0.35,0.25,0.6118,0.986,True,0.742,0.361,0.1089,0.0474,0.542,1.0
000196,0.5995,0.4,0.35,0.25,0.6197,0.988,True,0.742,0.222,0.0939,0.0633,0.312,1.0
000743,0.5995,0.4,0.35,0.25,0.6119,0.987,True,0.71,0.215,0.1149,0.1103,0.213,1.0
000679,0.5995,0.4,0.35,0.25,0.6059,0.993,False,0.387,0.934,0.3176,0.1962,1.287,1.0
160220,0.5995,0.4,0.35,0.25,0.6079,0.991,True,0.677,0.13,0.0725,0.0626,0.142,1.0
519050,0.5995,0.4,0.35,0.25,0.6113,0.986,True,0.677,0.11,0.054,0.0311,0.247,1.0
000423,0.5995,0.4,0.35,0.25,0.612,1.0,True,0.677,0.416,0.0833,0.0478,0.485,1.0
673010,0.5995,0.4,0.35,0.25,0.6066,0.992,True,0.419,1.004,0.3176,0.2469,0.876,1.0
213003,0.5995,0.4,0.35,0.25,0.6053,0.979,True,0.516,2.271,0.3468,0.2183,1.193,1.0
161025,0.5995,0.4,0.35,0.25,0.6121,0.995,True,0.516,1.679,0.4708,0.3203,0.994,1.0
000590,0.5995,0.4,0.35,0.25,0.6137,0.986,True,0.645,0.077,0.0816,0.0751,0.357,1.0
350002,0.5995,0.4,0.35,0.25,0.6146,0.993,False,0.516,1.708,0.2944,0.2299,1.035,1.0
519181,0.5995,0.4,0.35,0.25,0.6132,0.972,False,0.516,1.636,0.2779,0.1965,1.067,1.0
290012,0.5995,0.4,0.35,0.25,0.6038,0.995,True,0.645,0.703,0.1811,0.0357,0.837,1.0
202015,0.5995,0.4,0.35,0.25,0.6138,0.988,False,0.677,1.711,0.2056,0.1535,0.77,1.0
000613,0.5995,0.4,0.35,0.25,0.614,0.988,False,0.613,1.174,0.2066,0.1572,0.787,1.0
000534,0.5995,0.4,0.35,0.25,0.6127,0.987,True,0.484,1.171,0.4691,0.3737,0.934,1.0
000124,0.5995,0.4,0.35,0.25,0.6035,0.996,False,0.484,1.378,0.3051,0.2224,0.997,1.0
165309,0.5995,0.4,0.35,0.25,0.6137,0.989,False,0.71,1.625,0.1969,0.1455,0.732,1.0
213002,0.5995,0.4,0.35,0.25,0.6066,0.974,True,0.484,2.255,0.3595,0.2286,1.257,1.0
000017,0.5995,0.4,0.35,0.25,0.6095,0.97,True,0.452,1.229,0.3363,0.1282,1.088,1.0
410009,0.5995,0.4,0.35,0.25,0.607,0.99,True,0.484,1.63,0.2877,0.1227,1.157,1.0
110029,0.5995,0.4,0.35,0.25,0.6089,0.98,True,0.452,1.97,0.3099,0.1397,1.136,1.0
240004,0.5995,0.4,0.35,0.25,0.6073,0.986,True,0.452,1.778,0.3521,0.223,1.116,1.0
320016,0.5995,0.4,0.35,0.25,0.5905,1.0,True,0.484,1.335,0.4294,0.4631,1.311,1.0
720001,0.5995,0.4,0.35,0.25,0.6069,0.965,True,0.387,1.073,0.5233,0.235,1.236,1.0
530019,0.5995,0.4,0.35,0.25,0.6093,0.995,True,0.419,1.174,0.5084,0.3378,1.161,1.0
050022,0.5995,0.4,0.35,0.25,0.6137,0.996,True,0.258,1.053,0.2761,0.1535,1.093,1.0
160706,0.5995,0.4,0.35,0.25,0.6141,0.989,False,0.581,1.991,0.2055,0.1547,0.794,1.0
