code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
001194,0.3257,0.4,0.35,0.25,0.3042,0.966,False,0.677,0.031,-0.0144,-0.022,0.185,1.0
519770,0.3257,0.4,0.35,0.25,0.3075,0.961,False,0.677,0.022,-0.0027,-0.002,0.128,1.0
519771,0.3257,0.4,0.35,0.25,0.3046,0.961,False,0.677,0.02,-0.0035,-0.0028,0.13,1.0
001407,0.3257,0.4,0.35,0.25,0.3052,0.967,False,0.677,0.045,-0.0157,-0.0232,0.185,1.0
002910,0.3257,0.4,0.35,0.25,0.3103,0.952,True,0.806,0.759,0.0856,-0.0957,0.876,1.0
000390,0.3257,0.4,0.35,0.25,0.3112,0.959,False,1.0,0.231,-0.0318,-0.0389,0.936,1.0
007817,0.3257,0.4,0.35,0.25,0.3381,0.96,True,0.645,0.804,0.1034,0.1956,1.215,1.0
007818,0.3257,0.4,0.35,0.25,0.3382,0.96,True,0.645,0.809,0.1024,0.1941,1.223,1.0
008326,0.3257,0.4,0.35,0.25,0.3345,0.957,True,0.581,0.931,0.0786,0.1203,1.169,1.0
008327,0.3257,0.4,0.35,0.25,0.3345,0.957,True,0.581,0.936,0.0781,0.1191,1.171,1.0
005628,0.3257,0.4,0.35,0.25,0.3107,0.987,True,0.516,0.787,-0.0656,0.0353,1.321,1.0
002163,0.3257,0.4,0.35,0.25,0.3036,0.985,False,0.355,-0.092,0.0194,-0.0912,1.243,1.0
001198,0.3257,0.4,0.35,0.25,0.3036,0.985,False,0.355,0.561,0.0193,-0.0912,1.242,1.0
006533,0.3257,0.4,0.35,0.25,0.3117,0.979,False,0.71,0.629,-0.0561,-0.103,0.996,1.0
005629,0.3257,0.4,0.35,0.25,0.3108,0.987,True,0.516,0.801,-0.0671,0.0326,1.329,1.0
008988,0.3257,0.4,0.35,0.25,0.3317,0.951,False,0.548,1.033,0.0605,0.0374,1.269,1.0
008989,0.3257,0.4,0.35,0.25,0.3317,0.951,False,0.548,1.041,0.0595,0.0359,1.28,1.0
005844,0.3257,0.4,0.35,0.25,0.3112,0.987,True,0.387,0.857,-0.0306,0.1449,1.456,1.0
001437,0.3257,0.4,0.35,0.25,0.3067,0.956,False,0.774,1.063,-0.0381,-0.0861,1.004,1.0
005819,0.3257,0.4,0.35,0.25,0.3154,0.982,True,0.581,1.225,-0.0324,-0.0027,1.329,1.0
740001,0.3257,0.4,0.35,0.25,0.3319,0.95,False,0.581,1.549,-0.0689,0.096,1.255,1.0
002152,0.3257,0.4,0.35,0.25,0.314,0.961,True,0.548,0.834,-0.0739,-0.0817,0.969,1.0
001438,0.3257,0.4,0.35,0.25,0.3068,0.956,False,0.774,1.065,-0.0384,-0.0869,1.004,1.0
005825,0.3257,0.4,0.35,0.25,0.3177,0.964,False,0.677,0.548,-0.1006,-0.0803,1.062,1.0
110005,0.3257,0.4,0.35,0.25,0.3044,0.987,False,0.645,1.712,-0.0089,-0.115,1.133,1.0
007490,0.3257,0.4,0.35,0.25,0.3161,0.992,True,0.484,1.108,-0.0191,0.0844,1.351,1.0
001075,0.3257,0.4,0.35,0.25,0.3321,0.952,True,0.484,1.385,0.0189,-0.053,1.291,1.0
001411,0.3257,0.4,0.35,0.25,0.3354,0.941,False,0.613,0.479,-0.0957,-0.0613,1.765,1.0
007491,0.3257,0.4,0.35,0.25,0.316,0.992,False,0.452,1.124,-0.0215,0.08,1.369,1.0
001513,0.3257,0.4,0.35,0.25,0.3358,0.955,False,0.516,0.9,-0.0818,-0.0666,1.201,1.0
002112,0.3257,0.4,0.35,0.25,0.2846,0.958,True,0.516,0.351,-0.1699,-0.166,0.958,1.0
001412,0.3257,0.4,0.35,0.25,0.2846,0.958,True,0.516,0.324,-0.169,-0.1651,0.952,1.0
002289,0.3257,0.4,0.35,0.25,0.3263,0.947,False,0.516,0.897,-0.0703,-0.0938,1.033,1.0
001184,0.3257,0.4,0.35,0.25,0.2942,0.97,True,0.484,1.743,0.016,-0.1251,1.106,1.0
000411,0.3257,0.4,0.35,0.25,0.2929,0.979,False,0.484,1.437,-0.0072,-0.1017,0.988,1.0
000742,0.3257,0.4,0.35,0.25,0.3166,0.978,True,0.516,1.464,-0.0434,-0.0396,1.399,1.0
001048,0.3257,0.4,0.35,0.25,0.3375,0.956,True,0.71,1.078,-0.108,0.0178,1.254,1.0
002051,0.3257,0.4,0.35,0.25,0.3352,0.94,False,0.581,0.561,-0.0971,-0.0628,1.762,1.0
006502,0.3257,0.4,0.35,0.25,0.3345,0.965,True,0.484,0.891,-0.0879,-0.081,1.264,1.0
009062,0.3257,0.4,0.35,0.25,0.3449,0.948,True,0.581,0.368,-0.1944,-0.225,1.674,1.0
009063,0.3257,0.4,0.35,0.25,0.345,0.948,True,0.581,0.386,-0.1961,-0.2281,1.697,1.0
000688,0.3257,0.4,0.35,0.25,0.3299,0.968,False,0.161,1.323,-0.0174,-0.0619,1.327,1.0
001480,0.3257,0.4,0.35,0.25,0.3442,0.948,True,0.581,0.829,-0.213,-0.2526,1.674,1.0
006503,0.3257,0.4,0.35,0.25,0.3345,0.966,True,0.484,0.909,-0.09,-0.0852,1.293,1.0
162214,0.3257,0.4,0.35,0.25,0.326,0.963,False,0.258,1.911,0.0318,-0.0421,1.789,1.0
110029,0.3257,0.4,0.35,0.25,0.31,0.98,False,0.677,2.118,-0.0797,-0.1265,1.055,1.0
004320,0.3257,0.4,0.35,0.25,0.3258,0.955,False,0.677,1.115,-0.2089,0.048,1.418,1.0
005119,0.3257,0.4,0.35,0.25,0.3316,0.948,True,0.645,1.352,-0.155,-0.1325,1.436,1.0
720001,0.3257,0.4,0.35,0.25,0.3459,0.95,True,0.581,1.092,-0.1874,-0.2145,1.574,1.0
007349,0.3257,0.4,0.35,0.25,0.2972,0.973,False,0.484,1.291,-0.0501,-0.179,1.365,1.0
006265,0.3257,0.4,0.35,0.25,0.3107,0.943,False,0.581,1.191,-0.0961,-0.2789,1.661,1.0
005903,0.3257,0.4,0.35,0.25,0.3401,0.94,False,0.419,1.002,-0.0776,-0.1166,1.613,1.0
001723,0.3257,0.4,0.35,0.25,0.3277,0.948,False,0.484,1.53,-0.0853,-0.0997,1.436,1.0
000828,0.3257,0.4,0.35,0.25,0.341,0.959,True,0.548,1.579,-0.1209,-0.2265,1.641,1.0
001753,0.3257,0.4,0.35,0.25,0.3064,0.927,False,0.548,1.491,-0.248,-0.2622,1.788,1.0
481015,0.3257,0.4,0.35,0.25,0.3154,0.969,False,0.452,1.878,-0.0966,-0.0759,1.495,1.0
005550,0.3257,0.4,0.35,0.25,0.3423,0.94,True,0.419,1.057,-0.2178,-0.2626,1.542,1.0
005551,0.3257,0.4,0.35,0.25,0.3424,0.94,True,0.419,1.079,-0.2196,-0.2656,1.572,1.0
162201,0.3257,0.4,0.35,0.25,0.3408,0.96,True,0.452,1.835,-0.1309,-0.2131,1.568,1.0
001170,0.3257,0.4,0.35,0.25,0.3464,0.938,True,0.355,1.175,-0.1444,-0.0194,1.543,1.0
501026,0.3257,0.4,0.35,0.25,0.3221,0.957,False,0.419,1.327,-0.0957,-0.1722,1.531,1.0
630001,0.3257,0.4,0.35,0.25,0.3157,0.957,False,0.323,1.992,-0.1038,-0.183,1.312,1.0
000017,0.3257,0.4,0.35,0.25,0.3217,0.957,False,0.323,1.447,-0.0958,-0.1759,1.578,1.0
240011,0.3257,0.4,0.35,0.25,0.3127,0.962,True,0.226,2.026,-0.1006,-0.1468,1.698,1.0
