code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000166,0.5615,0.4,0.35,0.25,,0.0,True,0.742,,0.003,0.001,,1.0
519158,0.5615,0.4,0.35,0.25,0.4811,0.936,False,0.935,0.721,0.0159,0.0513,0.913,1.0
000362,0.5615,0.4,0.35,0.25,0.49,0.92,True,0.71,0.209,0.013,0.0876,0.464,1.0
519697,0.5615,0.4,0.35,0.25,0.4204,0.972,True,0.839,0.51,-0.0176,0.1033,0.699,1.0
688888,0.5615,0.4,0.35,0.25,0.4733,0.952,True,0.677,0.74,0.0037,0.027,0.565,1.0
040025,0.5615,0.4,0.35,0.25,0.4673,0.944,True,0.613,0.737,0.0305,0.0922,0.972,1.0
000251,0.5615,0.4,0.35,0.25,0.5659,0.897,False,0.806,0.708,0.016,0.0354,0.868,1.0
519908,0.5615,0.4,0.35,0.25,0.4594,0.955,True,0.613,0.795,0.0215,0.0551,0.942,1.0
519150,0.5615,0.4,0.35,0.25,0.4886,0.93,True,0.806,0.827,0.0019,0.0321,0.966,1.0
160916,0.5615,0.4,0.35,0.25,0.474,0.958,True,0.871,0.751,-0.0009,0.0283,0.824,1.0
320011,0.5615,0.4,0.35,0.25,0.5018,0.945,True,0.839,0.885,0.0222,0.0521,0.579,1.0
000311,0.5615,0.4,0.35,0.25,0.5431,0.915,True,0.839,0.876,0.0613,0.0853,0.899,1.0
270041,0.5615,0.4,0.35,0.25,0.4845,0.951,True,0.548,0.466,0.0362,0.0163,0.789,1.0
470098,0.5615,0.4,0.35,0.25,0.446,0.943,True,0.774,0.972,0.0063,0.0336,1.072,1.0
160211,0.5615,0.4,0.35,0.25,0.4874,0.953,True,0.677,0.939,0.0075,0.0206,0.972,1.0
630016,0.5615,0.4,0.35,0.25,0.4533,0.942,True,0.613,0.907,-0.0024,0.0437,1.086,1.0
000259,0.5615,0.4,0.35,0.25,0.4809,0.962,True,0.645,0.354,-0.0042,0.0177,0.474,1.0
040011,0.5615,0.4,0.35,0.25,0.5254,0.922,True,0.742,0.986,0.0764,0.0962,0.712,1.0
000117,0.5615,0.4,0.35,0.25,0.4387,0.976,True,0.516,0.783,-0.0013,0.0343,1.031,1.0
000020,0.5615,0.4,0.35,0.25,0.4596,0.974,True,0.839,0.83,-0.0116,0.021,0.975,1.0
320022,0.5615,0.4,0.35,0.25,0.4489,0.949,False,0.613,1.02,0.0177,0.036,0.989,1.0
002031,0.5615,0.4,0.35,0.25,0.4923,0.949,True,0.452,0.756,0.0226,0.037,0.853,1.0
202027,0.5615,0.4,0.35,0.25,0.4768,0.948,True,0.677,0.935,0.0037,0.0052,0.804,1.0
530019,0.5615,0.4,0.35,0.25,0.492,0.957,True,0.677,0.751,0.0005,-0.0129,0.915,1.0
290012,0.5615,0.4,0.35,0.25,0.4869,0.906,True,0.355,0.094,0.0355,0.0407,0.228,1.0
160215,0.5615,0.4,0.35,0.25,0.4723,0.956,True,0.742,1.181,0.0441,0.0651,1.031,1.0
519068,0.5615,0.4,0.35,0.25,0.4595,0.976,True,0.839,1.128,0.0092,0.0098,0.966,1.0
040007,0.5615,0.4,0.35,0.25,0.4742,0.936,True,0.839,1.381,0.0309,0.0191,0.944,1.0
202019,0.5615,0.4,0.35,0.25,0.4439,0.948,False,0.839,1.476,-0.0043,0.0674,0.977,1.0
161903,0.5615,0.4,0.35,0.25,0.4777,0.94,True,0.742,1.265,0.0212,0.0674,0.817,1.0
519983,0.5615,0.4,0.35,0.25,0.4239,0.945,False,0.839,1.247,-0.0095,0.0797,0.958,1.0
519050,0.5615,0.4,0.35,0.25,0.5241,0.949,True,0.355,0.029,0.0144,0.0217,0.111,1.0
164205,0.5615,0.4,0.35,0.25,0.4896,0.925,True,0.548,0.893,0.0036,0.0081,0.155,1.0
481012,0.5615,0.4,0.35,0.25,0.5193,0.912,True,0.742,1.207,0.051,0.0459,0.842,1.0
020009,0.5615,0.4,0.35,0.25,0.4882,0.939,True,0.645,1.206,0.0582,0.0642,0.841,1.0
100038,0.5615,0.4,0.35,0.25,0.5371,0.925,True,0.742,1.204,0.0382,0.0447,0.812,1.0
050010,0.5615,0.4,0.35,0.25,0.4843,0.927,False,0.613,1.12,0.0319,0.0355,0.822,1.0
