code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
008327,0.6085,0.4,0.35,0.25,0.6651,0.995,False,0.774,0.794,0.0282,0.2592,0.877,1.0
007195,0.6085,0.4,0.35,0.25,,0.0,True,1.0,,0.0178,0.0079,,1.0
008020,0.6085,0.4,0.35,0.25,0.6734,1.0,False,0.645,1.053,0.1909,0.5078,1.132,1.0
007300,0.6085,0.4,0.35,0.25,0.6713,1.0,False,0.484,1.078,0.1554,0.5433,1.195,1.0
100032,0.6085,0.4,0.35,0.25,0.6553,1.0,True,0.742,1.275,-0.0087,0.0163,0.408,1.0
000051,0.6085,0.4,0.35,0.25,0.6525,1.0,True,0.613,1.625,0.0032,0.1593,0.717,1.0
