code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
020001,0.6227,0.4,0.35,0.25,0.6199,0.927,True,0.613,0.719,0.2786,0.4468,0.851,1.0
240004,0.6227,0.4,0.35,0.25,0.6202,0.93,True,0.581,0.59,0.2538,0.3152,0.825,1.0
162202,0.6227,0.4,0.35,0.25,0.6206,0.901,True,0.581,0.64,0.2281,0.3386,0.764,1.0
375010,0.6227,0.4,0.35,0.25,0.6232,0.935,True,0.548,0.754,0.2374,0.3191,0.941,1.0
160706,0.6227,0.4,0.35,0.25,0.6217,0.927,True,0.194,0.945,0.3382,0.3636,1.023,1.0
161604,0.6227,0.4,0.35,0.25,0.6205,0.923,True,0.452,1.024,0.358,0.4603,0.998,1.0
240005,0.6227,0.4,0.35,0.25,0.6207,0.927,True,0.548,0.567,0.2152,0.2833,0.705,1.0
110005,0.6227,0.4,0.35,0.25,0.6214,0.924,True,0.516,0.559,0.2001,0.2692,0.791,1.0
162605,0.6227,0.4,0.35,0.25,0.6216,0.919,True,0.516,0.642,0.1876,0.2025,0.831,1.0
161903,0.6227,0.4,0.35,0.25,0.6201,0.93,True,0.452,0.727,0.3323,0.3942,0.827,0.6
519087,0.6227,0.4,0.35,0.25,0.6211,0.923,True,0.323,0.717,0.3155,0.4283,0.96,0.6
260104,0.6227,0.4,0.35,0.25,0.6189,0.922,True,0.419,0.69,0.2715,0.292,0.898,0.6
161601,0.6227,0.4,0.35,0.25,0.621,0.905,True,0.355,0.652,0.1722,0.2164,0.763,1.0
288001,0.6227,0.4,0.35,0.25,0.6212,0.928,True,0.419,0.558,0.2397,0.3271,0.722,0.6
213002,0.6227,0.4,0.35,0.25,0.6216,0.911,True,0.355,0.772,0.2113,0.2419,0.879,1.0
163801,0.6227,0.4,0.35,0.25,0.6196,0.918,True,0.484,0.477,0.2366,0.306,0.701,0.6
162201,0.6227,0.4,0.35,0.25,0.6182,0.933,True,0.452,0.482,0.2022,0.3929,0.674,0.6
310328,0.6227,0.4,0.35,0.25,0.6214,0.93,True,0.29,0.833,0.2548,0.2477,0.952,0.6
110002,0.6227,0.4,0.35,0.25,0.6214,0.928,True,0.452,0.612,0.1844,0.2746,0.839,0.6
350002,0.6227,0.4,0.35,0.25,0.6202,0.94,True,0.323,0.632,0.1317,0.1943,0.816,0.6
580001,0.6227,0.4,0.35,0.25,0.6202,0.923,True,0.323,0.598,0.175,0.2779,0.82,0.6
