code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
519697,0.3323,0.4,0.35,0.25,0.3055,0.92,False,0.871,0.52,0.2582,0.2264,0.571,1.0
290012,0.3323,0.4,0.35,0.25,0.2987,0.942,False,0.677,0.353,0.333,0.2934,0.996,1.0
000390,0.3323,0.4,0.35,0.25,0.3051,0.937,True,0.677,0.257,0.2633,0.2562,0.796,1.0
519150,0.3323,0.4,0.35,0.25,0.319,0.911,True,0.742,0.717,0.262,0.2886,0.804,1.0
000547,0.3323,0.4,0.35,0.25,0.3183,0.914,True,0.677,0.695,0.3095,0.2614,0.986,1.0
000339,0.3323,0.4,0.35,0.25,0.3139,0.912,True,0.774,0.706,0.2385,0.2461,0.752,1.0
000878,0.3323,0.4,0.35,0.25,0.313,0.92,True,0.774,0.804,0.2416,0.2633,1.0,1.0
000423,0.3323,0.4,0.35,0.25,0.3235,0.92,False,0.645,0.212,0.4018,0.3709,0.885,1.0
519158,0.3323,0.4,0.35,0.25,0.3177,0.92,True,0.742,0.808,0.2637,0.2478,0.987,1.0
320022,0.3323,0.4,0.35,0.25,0.2958,0.941,True,0.806,0.91,0.4194,0.3949,0.75,1.0
000742,0.3323,0.4,0.35,0.25,0.3136,0.919,False,0.645,0.775,0.2602,0.2152,1.268,1.0
519736,0.3323,0.4,0.35,0.25,0.3273,0.906,True,0.968,0.561,0.2321,0.2215,0.82,1.0
000652,0.3323,0.4,0.35,0.25,0.3118,0.921,True,0.774,0.904,0.3044,0.3333,0.682,1.0
040011,0.3323,0.4,0.35,0.25,0.3209,0.907,False,0.903,0.912,0.2811,0.3017,0.599,1.0
000251,0.3323,0.4,0.35,0.25,0.3433,0.9,True,0.839,0.713,0.2267,0.24,0.864,1.0
519674,0.3323,0.4,0.35,0.25,0.3006,0.943,False,0.645,0.893,0.3384,0.2419,0.949,1.0
000595,0.3323,0.4,0.35,0.25,0.3239,0.908,True,0.613,0.513,0.2429,0.2075,1.023,1.0
000362,0.3323,0.4,0.35,0.25,0.318,0.907,True,0.742,0.495,0.2385,0.1913,1.075,1.0
000020,0.3323,0.4,0.35,0.25,0.3107,0.912,True,0.71,0.852,0.2314,0.2321,1.063,1.0
000746,0.3323,0.4,0.35,0.25,0.3167,0.909,True,0.581,0.912,0.3441,0.3311,1.129,1.0
519068,0.3323,0.4,0.35,0.25,0.3451,0.902,True,0.677,0.914,0.2407,0.2266,1.077,1.0
720001,0.3323,0.4,0.35,0.25,0.3128,0.936,False,0.581,0.927,0.3358,0.3349,1.071,1.0
080002,0.3323,0.4,0.35,0.25,0.3089,0.934,True,0.548,0.844,0.2411,0.2226,0.891,1.0
100039,0.3323,0.4,0.35,0.25,0.3094,0.923,True,0.677,1.014,0.3088,0.2577,0.726,1.0
450009,0.3323,0.4,0.35,0.25,0.3315,0.905,True,0.968,0.934,0.2307,0.2269,0.752,1.0
530019,0.3323,0.4,0.35,0.25,0.3122,0.909,True,0.516,0.816,0.2501,0.2173,0.989,1.0
162605,0.3323,0.4,0.35,0.25,0.3328,0.886,True,0.774,1.024,0.4035,0.3664,1.039,1.0
270041,0.3323,0.4,0.35,0.25,0.3245,0.91,True,0.645,0.61,0.232,0.1845,0.998,1.0
161721,0.3323,0.4,0.35,0.25,0.3361,0.901,False,0.71,0.962,0.3318,0.3319,1.391,1.0
050022,0.3323,0.4,0.35,0.25,0.3022,0.916,True,0.419,0.703,0.4008,0.3301,1.147,1.0
164205,0.3323,0.4,0.35,0.25,0.3191,0.915,True,0.452,0.771,0.3573,0.3739,0.952,1.0
630016,0.3323,0.4,0.35,0.25,0.3172,0.909,True,0.645,0.997,0.287,0.2202,1.302,1.0
481012,0.3323,0.4,0.35,0.25,0.3319,0.903,True,0.774,1.102,0.3282,0.3383,1.178,1.0
161903,0.3323,0.4,0.35,0.25,0.3117,0.931,True,0.742,1.137,0.3708,0.397,0.717,1.0
377150,0.3323,0.4,0.35,0.25,0.3065,0.906,True,0.613,1.04,0.3033,0.2823,1.155,1.0
110013,0.3323,0.4,0.35,0.25,0.3078,0.903,False,0.71,1.137,0.2853,0.2345,1.055,1.0
