code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.4848,0.4,0.35,0.25,0.5345,0.859,True,0.903,0.23,0.0594,0.1548,0.815,1.0
002152,0.4848,0.4,0.35,0.25,0.5528,0.82,True,0.71,0.518,0.218,0.3315,0.841,1.0
001438,0.4848,0.4,0.35,0.25,0.5407,0.861,True,0.613,0.629,0.1193,0.1444,1.163,1.0
001437,0.4848,0.4,0.35,0.25,0.5408,0.863,True,0.613,0.65,0.1203,0.1462,1.157,1.0
001170,0.4848,0.4,0.35,0.25,0.5691,0.789,True,0.645,0.772,0.2339,0.1745,1.301,1.0
002910,0.4848,0.4,0.35,0.25,0.5134,0.778,True,0.419,0.703,0.2386,0.378,1.122,1.0
001513,0.4848,0.4,0.35,0.25,0.5465,0.874,True,0.839,0.532,0.0129,0.2206,0.917,1.0
000017,0.4848,0.4,0.35,0.25,0.5487,0.847,True,0.839,0.845,0.046,0.0682,1.024,1.0
162201,0.4848,0.4,0.35,0.25,0.5283,0.799,True,0.677,1.073,0.0415,0.2261,1.113,1.0
000742,0.4848,0.4,0.35,0.25,0.5467,0.872,True,0.548,0.9,0.0538,0.0951,1.256,1.0
240011,0.4848,0.4,0.35,0.25,0.5478,0.774,True,0.645,1.233,0.1396,0.1553,1.142,1.0
720001,0.4848,0.4,0.35,0.25,0.534,0.889,True,0.774,0.949,0.0302,0.1699,1.068,1.0
110029,0.4848,0.4,0.35,0.25,0.5419,0.819,True,0.71,1.33,0.1624,0.2545,1.291,1.0
001480,0.4848,0.4,0.35,0.25,0.535,0.889,True,0.677,0.859,0.0114,0.1581,1.13,1.0
001048,0.4848,0.4,0.35,0.25,0.5533,0.736,True,0.419,0.708,0.0752,0.061,1.296,1.0
481015,0.4848,0.4,0.35,0.25,0.5551,0.843,True,0.645,1.232,0.0857,0.2411,1.468,1.0
110005,0.4848,0.4,0.35,0.25,0.5413,0.756,True,0.516,1.162,0.1331,0.1314,1.321,1.0
000828,0.4848,0.4,0.35,0.25,0.5424,0.875,True,0.645,1.015,0.0106,0.1756,1.165,1.0
162214,0.4848,0.4,0.35,0.25,0.5489,0.805,True,0.581,1.196,0.0508,0.0767,1.3,1.0
002051,0.4848,0.4,0.35,0.25,0.5237,0.771,True,0.387,0.068,0.0343,0.0492,0.136,1.0
001411,0.4848,0.4,0.35,0.25,0.524,0.792,True,0.387,0.042,0.0341,0.0499,0.133,1.0
000411,0.4848,0.4,0.35,0.25,0.5296,0.733,True,0.548,1.048,0.0512,0.0324,1.035,1.0
001412,0.4848,0.4,0.35,0.25,0.5219,0.701,True,0.452,0.055,0.0324,0.0321,0.288,1.0
002112,0.4848,0.4,0.35,0.25,0.5219,0.701,True,0.452,0.045,0.0319,0.0314,0.288,1.0
001194,0.4848,0.4,0.35,0.25,0.5173,0.753,True,0.387,-0.033,0.0256,0.0457,0.078,1.0
002163,0.4848,0.4,0.35,0.25,0.5774,0.611,True,0.452,-1.083,0.0046,0.0087,0.451,1.0
001407,0.4848,0.4,0.35,0.25,0.5193,0.787,True,0.387,-0.012,0.0245,0.0415,0.075,1.0
519771,0.4848,0.4,0.35,0.25,0.5282,0.71,True,0.387,-0.093,0.0276,0.0447,0.052,1.0
519770,0.4848,0.4,0.35,0.25,0.5282,0.714,True,0.355,-0.097,0.0287,0.046,0.052,1.0
001184,0.4848,0.4,0.35,0.25,0.5336,0.74,True,0.419,1.313,0.103,0.0955,1.606,1.0
001753,0.4848,0.4,0.35,0.25,0.5287,0.798,True,0.387,0.839,0.0058,0.0685,1.166,1.0
001198,0.4848,0.4,0.35,0.25,0.5777,0.608,True,0.258,0.089,0.0045,0.0087,0.446,1.0
000688,0.4848,0.4,0.35,0.25,0.5287,0.74,True,0.516,1.065,0.0467,0.014,0.997,1.0
001075,0.4848,0.4,0.35,0.25,0.5372,0.828,True,0.548,1.11,0.0066,0.0396,1.241,1.0
501026,0.4848,0.4,0.35,0.25,0.5407,0.812,True,0.323,0.939,0.0029,-0.0017,1.132,1.0
740001,0.4848,0.4,0.35,0.25,0.5389,0.873,True,0.129,0.983,-0.0167,-0.0724,1.227,1.0
630001,0.4848,0.4,0.35,0.25,0.5398,0.799,True,0.387,1.283,0.0421,0.0253,1.351,1.0
001723,0.4848,0.4,0.35,0.25,0.5403,0.837,True,0.323,1.221,0.0075,0.0821,1.475,1.0
