code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
001194,0.6495,0.4,0.35,0.25,0.6825,0.897,True,0.742,0.186,-0.0324,0.1051,0.602,1.0
001407,0.6495,0.4,0.35,0.25,0.6827,0.897,True,0.71,0.196,-0.0332,0.1039,0.606,1.0
519771,0.6495,0.4,0.35,0.25,0.6591,0.97,True,0.645,0.012,-0.0077,-0.0013,0.114,1.0
519770,0.6495,0.4,0.35,0.25,0.6601,0.944,True,0.645,0.037,-0.0077,-0.0007,0.109,1.0
009707,0.6495,0.4,0.35,0.25,0.6859,0.942,True,0.452,0.503,0.0253,0.1091,1.027,1.0
009708,0.6495,0.4,0.35,0.25,0.6859,0.942,True,0.419,0.512,0.024,0.1069,1.039,1.0
008326,0.6495,0.4,0.35,0.25,0.6707,0.919,True,0.742,0.982,-0.0719,-0.005,0.933,1.0
008327,0.6495,0.4,0.35,0.25,0.6706,0.918,True,0.742,0.987,-0.0723,-0.0066,0.935,1.0
005825,0.6495,0.4,0.35,0.25,0.6718,0.935,True,0.484,0.765,-0.079,0.0019,1.1,1.0
006533,0.6495,0.4,0.35,0.25,0.6782,0.905,True,0.516,0.947,-0.0806,0.0414,1.121,1.0
000411,0.6495,0.4,0.35,0.25,0.686,0.892,True,0.677,1.346,-0.0586,0.0313,1.042,1.0
001075,0.6495,0.4,0.35,0.25,0.6878,0.89,True,0.645,1.428,-0.0785,0.0316,1.032,1.0
004320,0.6495,0.4,0.35,0.25,0.67,0.903,True,0.613,1.091,0.0376,0.1038,1.314,1.0
000390,0.6495,0.4,0.35,0.25,0.666,0.951,True,0.968,0.43,-0.1372,-0.0227,0.74,1.0
011377,0.6495,0.4,0.35,0.25,0.6526,0.951,True,0.323,0.646,-0.052,-0.0503,1.197,1.0
001198,0.6495,0.4,0.35,0.25,0.6526,0.928,True,0.387,0.674,-0.0667,-0.0119,1.357,1.0
001513,0.6495,0.4,0.35,0.25,0.6831,0.903,True,0.419,0.946,-0.0376,0.0356,1.145,1.0
002163,0.6495,0.4,0.35,0.25,0.6526,0.929,True,0.387,0.1,-0.0672,-0.0128,1.359,1.0
010013,0.6495,0.4,0.35,0.25,0.691,0.9,True,0.323,0.901,-0.0434,0.0373,1.24,1.0
011378,0.6495,0.4,0.35,0.25,0.6527,0.951,True,0.323,0.656,-0.0531,-0.0523,1.216,1.0
010391,0.6495,0.4,0.35,0.25,0.6747,0.906,True,0.484,0.988,-0.0342,0.0428,1.292,1.0
010392,0.6495,0.4,0.35,0.25,0.6748,0.906,True,0.484,0.997,-0.036,0.04,1.303,1.0
011144,0.6495,0.4,0.35,0.25,0.6671,0.925,True,0.548,0.969,-0.0821,-0.0189,1.166,1.0
011145,0.6495,0.4,0.35,0.25,0.667,0.925,True,0.548,0.979,-0.0837,-0.0218,1.181,1.0
