code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.4513,0.4,0.35,0.25,0.3652,0.896,True,0.677,0.128,-0.037,0.0817,0.52,1.0
000688,0.4513,0.4,0.35,0.25,0.3994,0.858,False,0.645,1.054,0.0298,0.1084,1.095,1.0
000411,0.4513,0.4,0.35,0.25,0.4712,0.825,False,0.548,1.181,0.0025,0.1475,1.105,1.0
000017,0.4513,0.4,0.35,0.25,0.4826,0.791,False,0.419,1.044,-0.0076,0.1074,1.169,1.0
110029,0.4513,0.4,0.35,0.25,0.3075,0.852,True,0.387,1.501,-0.0293,0.1074,1.334,1.0
110005,0.4513,0.4,0.35,0.25,0.4408,0.844,False,0.871,1.069,-0.0564,0.0424,1.007,1.0
740001,0.4513,0.4,0.35,0.25,0.4028,0.849,False,0.613,0.983,-0.0665,0.0076,0.969,1.0
162214,0.4513,0.4,0.35,0.25,0.4625,0.818,False,0.323,1.352,-0.0137,0.1041,1.494,1.0
720001,0.4513,0.4,0.35,0.25,0.4766,0.8,False,0.484,1.151,-0.0354,0.0226,1.128,1.0
240011,0.4513,0.4,0.35,0.25,0.3687,0.893,False,0.484,1.324,-0.0533,0.027,1.098,1.0
000828,0.4513,0.4,0.35,0.25,0.3958,0.845,False,0.419,1.225,-0.0269,-0.0055,1.221,1.0
000742,0.4513,0.4,0.35,0.25,0.563,0.755,False,0.806,1.178,-0.0686,0.0694,1.224,1.0
162201,0.4513,0.4,0.35,0.25,0.3107,0.885,True,0.226,1.171,-0.0558,0.0064,1.208,1.0
630001,0.4513,0.4,0.35,0.25,0.3642,0.846,False,0.387,1.287,-0.1284,-0.0482,1.215,1.0
481015,0.4513,0.4,0.35,0.25,0.4295,0.821,False,0.387,1.401,-0.098,0.0355,1.311,1.0
