code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
001437,0.0722,0.55,0.35,0.1,0.0668,1.0,True,0.839,0.86,0.2342,0.0833,1.038,1.0
001438,0.0722,0.55,0.35,0.1,0.0668,1.0,True,0.839,1.058,0.2331,0.0819,1.037,1.0
000390,0.0722,0.55,0.35,0.1,0.0563,0.968,False,0.968,0.394,0.1576,-0.0127,1.019,1.0
002910,0.0722,0.55,0.35,0.1,0.0559,0.978,False,1.0,0.678,0.3478,0.2139,0.935,1.0
002289,0.0722,0.55,0.35,0.1,0.0601,0.992,False,0.806,0.918,0.1433,0.0063,1.033,1.0
002112,0.0722,0.55,0.35,0.1,0.0625,1.0,False,0.839,0.351,0.0167,-0.0908,0.607,1.0
001412,0.0722,0.55,0.35,0.1,0.0625,1.0,False,0.839,0.32,0.0168,-0.0901,0.604,1.0
006533,0.0722,0.55,0.35,0.1,0.0642,1.0,False,1.0,0.893,0.1167,-0.0636,1.087,1.0
001194,0.0722,0.55,0.35,0.1,0.0637,1.0,False,0.548,-0.024,0.0249,0.007,0.113,1.0
005825,0.0722,0.55,0.35,0.1,0.0622,0.939,False,0.871,0.921,0.124,-0.089,1.101,1.0
001407,0.0722,0.55,0.35,0.1,0.0637,1.0,False,0.548,-0.007,0.0241,0.0057,0.117,1.0
005903,0.0722,0.55,0.35,0.1,0.0645,0.952,False,0.645,0.913,0.2921,0.051,1.564,1.0
519771,0.0722,0.55,0.35,0.1,0.0574,0.998,False,0.581,-0.027,0.012,-0.0132,0.147,1.0
519770,0.0722,0.55,0.35,0.1,0.0577,0.994,False,0.581,-0.031,0.0121,-0.012,0.147,1.0
001513,0.0722,0.55,0.35,0.1,0.063,0.967,False,0.677,0.997,0.1393,-0.0635,1.166,1.0
110005,0.0722,0.55,0.35,0.1,0.064,0.942,False,0.871,1.974,0.1916,0.0569,1.124,1.0
001048,0.0722,0.55,0.35,0.1,0.0648,0.944,False,0.548,0.991,0.299,0.0946,1.216,1.0
000742,0.0722,0.55,0.35,0.1,0.0647,0.997,False,0.742,1.434,0.2158,-0.0037,1.317,1.0
005819,0.0722,0.55,0.35,0.1,0.0646,0.997,False,0.742,1.606,0.2072,-0.007,1.319,1.0
005119,0.0722,0.55,0.35,0.1,0.0643,1.0,False,0.903,1.576,0.1722,-0.0477,1.352,1.0
001480,0.0722,0.55,0.35,0.1,0.0704,0.998,False,0.935,1.095,0.1158,-0.0298,0.979,1.0
720001,0.0722,0.55,0.35,0.1,0.0709,0.996,False,0.935,1.329,0.1194,-0.0219,0.993,1.0
000828,0.0722,0.55,0.35,0.1,0.0656,0.963,False,0.839,1.452,0.2288,-0.0141,1.43,1.0
001198,0.0722,0.55,0.35,0.1,0.0616,0.987,False,0.29,0.411,0.1351,-0.073,1.196,1.0
002163,0.0722,0.55,0.35,0.1,0.0616,0.987,False,0.29,-0.297,0.1347,-0.0731,1.197,1.0
002152,0.0722,0.55,0.35,0.1,0.0634,1.0,False,0.581,0.935,0.0558,-0.0968,1.038,1.0
004320,0.0722,0.55,0.35,0.1,0.0618,0.938,False,0.71,1.144,0.1646,-0.078,1.436,1.0
005550,0.0722,0.55,0.35,0.1,0.0624,1.0,False,0.71,1.084,0.0834,-0.0668,1.088,1.0
006265,0.0722,0.55,0.35,0.1,0.063,1.0,False,0.839,1.421,0.1316,-0.0812,1.386,1.0
005551,0.0722,0.55,0.35,0.1,0.0624,1.0,False,0.71,1.109,0.0808,-0.0696,1.108,1.0
006502,0.0722,0.55,0.35,0.1,0.0599,0.942,False,0.548,1.278,0.1513,-0.0592,1.261,1.0
162201,0.0722,0.55,0.35,0.1,0.0661,0.962,False,0.548,2.13,0.2213,-0.0043,1.379,1.0
110029,0.0722,0.55,0.35,0.1,0.0641,1.0,False,0.871,2.242,0.108,-0.0907,1.123,1.0
000411,0.0722,0.55,0.35,0.1,0.067,1.0,False,0.839,1.471,-0.0245,-0.0976,0.871,1.0
006503,0.0722,0.55,0.35,0.1,0.0599,0.942,False,0.548,1.292,0.1485,-0.0629,1.272,1.0
001753,0.0722,0.55,0.35,0.1,0.0629,1.0,False,0.774,1.196,0.121,-0.0904,1.384,1.0
001184,0.0722,0.55,0.35,0.1,0.0657,0.998,False,0.677,1.769,0.0573,-0.0875,1.237,1.0
000017,0.0722,0.55,0.35,0.1,0.0644,0.996,False,0.677,1.552,0.0239,-0.076,1.277,1.0
740001,0.0722,0.55,0.35,0.1,0.0619,0.946,False,0.484,1.493,0.2227,0.0565,1.249,1.0
001170,0.0722,0.55,0.35,0.1,0.0624,0.963,False,0.548,1.071,0.088,-0.0472,1.298,1.0
481015,0.0722,0.55,0.35,0.1,0.0648,0.987,False,0.71,1.895,0.1113,-0.1436,1.456,1.0
001411,0.0722,0.55,0.35,0.1,0.0537,0.943,False,0.419,0.628,-0.0038,-0.303,1.766,1.0
001075,0.0722,0.55,0.35,0.1,0.0601,0.924,False,0.548,1.658,0.1434,-0.1041,1.319,1.0
002051,0.0722,0.55,0.35,0.1,0.0538,0.94,False,0.419,0.759,-0.0052,-0.3034,1.768,1.0
501026,0.0722,0.55,0.35,0.1,0.0643,0.994,False,0.548,1.486,0.0228,-0.0722,1.214,1.0
240011,0.0722,0.55,0.35,0.1,0.0627,1.0,False,0.548,2.011,-0.0142,-0.1979,1.388,1.0
005628,0.0722,0.55,0.35,0.1,0.066,1.0,False,0.516,1.187,0.0882,-0.1,1.287,1.0
162214,0.0722,0.55,0.35,0.1,0.0648,0.98,False,0.452,1.906,0.1535,-0.0489,1.692,1.0
005629,0.0722,0.55,0.35,0.1,0.066,1.0,False,0.484,1.199,0.0863,-0.1025,1.29,1.0
005844,0.0722,0.55,0.35,0.1,0.0581,0.969,False,0.387,1.43,0.059,-0.0243,1.315,1.0
000688,0.0722,0.55,0.35,0.1,0.0633,1.0,False,0.355,1.549,0.0099,-0.1342,1.2,1.0
001723,0.0722,0.55,0.35,0.1,0.0605,0.995,False,0.419,1.696,0.1082,-0.1306,1.395,1.0
630001,0.0722,0.55,0.35,0.1,0.06,0.962,False,0.29,2.038,0.0896,-0.1139,1.168,1.0
