date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2025-03-31,000390,0,63.6,1.0,34.0,100.0,60.0,0.6085,0.4,0.35,0.25,0.71,-0.2754,-0.3881,0.345,,0.7524,1.6911
2025-03-31,164205,1,62.1,0.9954,34.2,67.0,100.0,0.6085,0.4,0.35,0.25,0.787,-0.3052,-0.3877,0.358,,0.2083,0.3263
2025-03-31,000688,2,61.1,0.9908,33.1,65.4,100.0,0.6085,0.4,0.35,0.25,0.923,-0.3679,-0.3984,0.4,,0.4924,0.9345
2025-03-31,000259,3,57.4,0.9862,34.6,81.6,60.0,0.6085,0.4,0.35,0.25,0.79,-0.306,-0.3874,0.35,,0.1716,0.2488
2025-03-31,000849,4,56.2,0.9816,34.3,50.0,100.0,0.6085,0.4,0.35,0.25,1.066,-0.4145,-0.3889,0.376,,0.3293,0.4674
2025-03-31,202213,5,54.2,0.977,34.4,94.2,30.0,0.6085,0.4,0.35,0.25,0.526,-0.201,-0.3824,0.335,,0.2448,0.368
2025-03-31,000743,6,53.8,0.9677,33.4,94.2,30.0,0.6085,0.4,0.35,0.25,0.231,-0.0908,-0.3926,0.39,,0.1417,0.1526
2025-03-31,165522,7,53.8,0.9677,33.2,44.2,100.0,0.6085,0.4,0.35,0.25,1.05,-0.4143,-0.3948,0.385,,0.4256,0.4451
2025-03-31,161025,8,53.8,0.9677,33.3,44.2,100.0,0.6085,0.4,0.35,0.25,0.964,-0.3806,-0.3947,0.384,,0.4309,0.4006
2025-03-31,580001,9,53.7,0.9585,33.1,44.2,100.0,0.6085,0.4,0.35,0.25,1.009,-0.3911,-0.3875,0.392,,0.8547,0.9997
2025-03-31,519050,10,53.0,0.9539,34.0,91.0,30.0,0.6085,0.4,0.35,0.25,0.24,-0.0912,-0.3801,0.326,,0.0776,0.1073
2025-03-31,040007,11,52.6,0.947,33.1,41.0,100.0,0.6085,0.4,0.35,0.25,0.906,-0.3605,-0.3979,0.417,,0.1211,0.109
2025-03-31,040025,12,52.6,0.947,33.1,41.0,100.0,0.6085,0.4,0.35,0.25,0.922,-0.3671,-0.398,0.421,,0.5344,0.7555
2025-03-31,000534,13,52.3,0.9401,33.4,39.7,100.0,0.6085,0.4,0.35,0.25,0.986,-0.3911,-0.3968,0.39,,0.4035,0.4953
2025-03-31,290012,14,51.9,0.9355,34.0,87.9,30.0,0.6085,0.4,0.35,0.25,0.921,-0.3606,-0.3915,0.402,,0.2429,0.0115
2025-03-31,000590,15,51.8,0.9309,33.8,87.9,30.0,0.6085,0.4,0.35,0.25,0.378,-0.1472,-0.3898,0.367,,0.0616,0.0361
2025-03-31,000411,16,51.7,0.924,33.5,37.9,100.0,0.6085,0.4,0.35,0.25,0.95,-0.3701,-0.3896,0.402,,0.7328,1.4173
2025-03-31,240004,17,51.7,0.924,33.6,37.9,100.0,0.6085,0.4,0.35,0.25,1.195,-0.472,-0.3949,0.385,,0.3466,0.1961
2025-03-31,000679,18,50.9,0.9171,35.5,33.3,100.0,0.6085,0.4,0.35,0.25,1.168,-0.4452,-0.3811,0.338,,0.2323,0.3128
2025-03-31,000573,19,49.5,0.9124,36.2,100.0,0.0,0.6085,0.4,0.35,0.25,0.429,-0.1581,-0.3684,0.288,,0.1687,0.1712
2025-03-31,673010,20,48.9,0.9078,33.3,30.2,100.0,0.6085,0.4,0.35,0.25,0.804,-0.3204,-0.3984,0.391,,0.2471,0.3969
2025-03-31,000423,21,46.8,0.9032,34.6,94.2,0.0,0.6085,0.4,0.35,0.25,0.422,-0.158,-0.3739,0.343,,0.185,0.304
2025-03-31,000196,22,46.7,0.8986,34.4,94.2,0.0,0.6085,0.4,0.35,0.25,0.332,-0.1242,-0.3743,0.305,,0.1829,0.0985
2025-03-31,165521,23,46.2,0.894,34.3,92.9,0.0,0.6085,0.4,0.35,0.25,0.633,-0.2281,-0.3602,0.285,,0.0742,0.0419
2025-03-31,020009,24,46.0,0.8894,33.8,50.0,60.0,0.6085,0.4,0.35,0.25,0.619,-0.2399,-0.3879,0.351,,0.3393,0.4287
2025-03-31,000746,25,45.7,0.8848,35.6,89.8,0.0,0.6085,0.4,0.35,0.25,0.514,-0.1877,-0.365,0.268,,0.2561,0.49
2025-03-31,288001,26,44.6,0.8802,35.4,44.2,60.0,0.6085,0.4,0.35,0.25,0.613,-0.2327,-0.3799,0.317,,0.1815,0.2996
2025-03-31,160220,27,42.6,0.8756,32.3,84.7,0.0,0.6085,0.4,0.35,0.25,0.202,-0.0798,-0.3954,0.393,,0.5518,1.0127
2025-03-31,050022,28,42.2,0.871,32.5,11.9,100.0,0.6085,0.4,0.35,0.25,1.057,-0.4239,-0.4011,0.407,,0.6896,1.0069
2025-03-31,080015,29,42.1,0.8664,34.5,37.9,60.0,0.6085,0.4,0.35,0.25,0.84,-0.3194,-0.3801,0.348,,0.1864,0.2422
2025-03-31,519120,30,42.0,0.8618,34.4,37.9,60.0,0.6085,0.4,0.35,0.25,0.926,-0.3463,-0.3739,0.305,,0.1884,0.2795
2025-03-31,217019,31,41.5,0.8571,33.2,37.9,60.0,0.6085,0.4,0.35,0.25,0.922,-0.3636,-0.3944,0.385,,0.5547,0.7204
2025-03-31,160916,32,41.4,0.8525,35.6,77.6,0.0,0.6085,0.4,0.35,0.25,0.559,-0.2093,-0.3743,0.299,,0.1451,0.1503
2025-03-31,164809,33,39.8,0.8479,34.4,31.6,60.0,0.6085,0.4,0.35,0.25,0.832,-0.32,-0.3847,0.348,,0.2721,0.3937
2025-03-31,000251,34,39.7,0.8433,34.0,74.7,0.0,0.6085,0.4,0.35,0.25,0.755,-0.2685,-0.3558,0.279,,0.0612,0.0821
2025-03-31,000684,35,39.1,0.8387,35.3,50.0,30.0,0.6085,0.4,0.35,0.25,0.734,-0.2816,-0.3835,0.318,,0.1686,0.0064
2025-03-31,519983,36,38.8,0.8318,34.4,0.0,100.0,0.6085,0.4,0.35,0.25,1.188,-0.4569,-0.3847,0.346,,0.2315,0.315
2025-03-31,410009,37,38.8,0.8318,34.4,0.0,100.0,0.6085,0.4,0.35,0.25,1.18,-0.4553,-0.3857,0.348,,0.4915,0.777
2025-03-31,000654,38,38.6,0.818,33.9,0.0,100.0,0.6085,0.4,0.35,0.25,1.115,-0.4382,-0.3931,0.38,,0.3807,0.6043
2025-03-31,350002,39,38.6,0.818,34.1,0.0,100.0,0.6085,0.4,0.35,0.25,1.13,-0.4475,-0.3958,0.39,,-0.0365,-0.0118
2025-03-31,000066,40,38.6,0.818,34.0,50.0,30.0,0.6085,0.4,0.35,0.25,1.12,-0.4378,-0.3909,0.387,,0.4253,0.7467
2025-03-31,213003,41,38.6,0.818,34.0,0.0,100.0,0.6085,0.4,0.35,0.25,1.195,-0.4693,-0.3926,0.392,,0.8114,1.1072
2025-03-31,519013,42,38.5,0.8041,33.8,0.0,100.0,0.6085,0.4,0.35,0.25,0.813,-0.315,-0.3873,0.351,,0.243,0.3558
2025-03-31,320011,43,38.5,0.8041,33.7,50.0,30.0,0.6085,0.4,0.35,0.25,0.565,-0.2192,-0.3878,0.354,,0.1665,0.1879
