date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2021-06-30,000066,0,69.0,1.0,33.0,87.9,100.0,0.5599,0.4,0.35,0.25,0.963,-0.189,-0.1962,0.51,,0.0451,-0.1196
2021-06-30,000689,1,64.3,0.9954,30.2,77.9,100.0,0.5599,0.4,0.35,0.25,1.114,-0.2492,-0.2237,0.591,,0.3965,0.4277
2021-06-30,202027,2,61.6,0.9908,32.6,67.2,100.0,0.5599,0.4,0.35,0.25,1.087,-0.2289,-0.2106,0.529,,0.0963,0.0089
2021-06-30,000339,3,60.0,0.9816,0.0,100.0,100.0,0.5599,0.4,0.35,0.25,1.074,-0.2447,-0.2278,0.616,,-0.0753,-0.2186
2021-06-30,000595,4,60.0,0.9816,0.0,100.0,100.0,0.5599,0.4,0.35,0.25,1.191,-0.2553,-0.2144,0.58,,-0.1772,-0.3036
2021-06-30,000547,5,60.0,0.9816,0.0,100.0,100.0,0.5599,0.4,0.35,0.25,0.986,-0.2147,-0.2177,0.53,,0.1434,0.0901
2021-06-30,519150,6,59.3,0.9724,0.0,98.0,100.0,0.5599,0.4,0.35,0.25,1.168,-0.2518,-0.2156,0.57,,-0.0678,-0.196
2021-06-30,240009,7,54.6,0.9677,30.2,50.0,100.0,0.5599,0.4,0.35,0.25,0.898,-0.1847,-0.2057,0.526,,0.0333,-0.1321
2021-06-30,630008,8,54.3,0.9631,40.2,66.3,60.0,0.5599,0.4,0.35,0.25,1.191,-0.2323,-0.1951,0.457,,0.1355,0.0728
2021-06-30,040025,9,54.1,0.9585,0.0,83.1,100.0,0.5599,0.4,0.35,0.25,1.012,-0.2195,-0.2169,0.589,,-0.0245,-0.148
2021-06-30,000362,10,53.2,0.9539,31.9,94.2,30.0,0.5599,0.4,0.35,0.25,1.014,-0.2217,-0.2185,0.556,,0.1277,-0.0735
2021-06-30,202213,11,50.0,0.9493,0.0,100.0,60.0,0.5599,0.4,0.35,0.25,0.651,-0.1348,-0.2071,0.547,,0.0495,-0.0136
2021-06-30,002031,12,48.6,0.9447,32.0,80.8,30.0,0.5599,0.4,0.35,0.25,0.852,-0.1684,-0.1975,0.522,,0.0,-0.0956
2021-06-30,450009,13,48.5,0.9401,0.0,67.2,100.0,0.5599,0.4,0.35,0.25,1.003,-0.2033,-0.2027,0.532,,-0.0206,-0.123
2021-06-30,163818,14,44.9,0.9355,30.9,50.0,60.0,0.5599,0.4,0.35,0.25,1.148,-0.2352,-0.2048,0.542,,0.0897,-0.05
2021-06-30,040011,15,44.8,0.9309,30.7,50.0,60.0,0.5599,0.4,0.35,0.25,0.976,-0.1919,-0.1966,0.517,,0.0275,-0.056
2021-06-30,290004,16,42.5,0.9263,0.0,50.0,100.0,0.5599,0.4,0.35,0.25,1.008,-0.2221,-0.2204,0.589,,-0.1187,-0.2062
2021-06-30,580006,17,40.5,0.9217,0.0,44.2,100.0,0.5599,0.4,0.35,0.25,1.103,-0.2486,-0.2253,0.579,,0.0628,0.0412
2021-06-30,163803,18,39.4,0.9171,0.0,41.0,100.0,0.5599,0.4,0.35,0.25,1.13,-0.24,-0.2124,0.59,,-0.0014,-0.0496
2021-06-30,000423,19,38.4,0.9124,33.6,50.0,30.0,0.5599,0.4,0.35,0.25,0.874,-0.173,-0.1979,0.488,,-0.0153,-0.1497
2021-06-30,160220,20,37.8,0.9078,32.1,50.0,30.0,0.5599,0.4,0.35,0.25,0.711,-0.1508,-0.2119,0.517,,0.074,0.0679
2021-06-30,000590,21,37.6,0.9032,31.4,50.0,30.0,0.5599,0.4,0.35,0.25,0.191,-0.0392,-0.2049,0.528,,0.0233,0.0238
2021-06-30,519697,22,37.1,0.8986,0.0,84.7,30.0,0.5599,0.4,0.35,0.25,0.859,-0.1765,-0.2055,0.521,,0.1129,0.0926
2021-06-30,519918,23,36.8,0.894,0.0,62.2,60.0,0.5599,0.4,0.35,0.25,1.141,-0.2575,-0.2257,0.593,,0.3349,0.2872
2021-06-30,163801,24,36.7,0.8894,0.0,62.0,60.0,0.5599,0.4,0.35,0.25,1.045,-0.2238,-0.2142,0.58,,-0.1661,-0.2624
2021-06-30,320022,25,36.4,0.8848,0.0,61.2,60.0,0.5599,0.4,0.35,0.25,1.099,-0.2321,-0.2112,0.553,,-0.0076,-0.1475
2021-06-30,000259,26,35.0,0.8756,0.0,100.0,0.0,0.5599,0.4,0.35,0.25,1.119,-0.2372,-0.212,0.545,,0.0909,0.065
2021-06-30,519736,27,35.0,0.8756,0.0,100.0,0.0,0.5599,0.4,0.35,0.25,1.079,-0.215,-0.1993,0.517,,-0.0558,-0.1501
2021-06-30,100029,28,35.0,0.8756,0.0,57.1,60.0,0.5599,0.4,0.35,0.25,1.173,-0.2644,-0.2254,0.616,,0.0057,-0.1054
2021-06-30,000714,29,34.1,0.8664,41.5,50.0,0.0,0.5599,0.4,0.35,0.25,0.368,-0.0836,-0.227,0.548,,0.0198,-0.0713
2021-06-30,700001,30,33.9,0.8618,31.1,61.4,0.0,0.5599,0.4,0.35,0.25,1.157,-0.2269,-0.196,0.499,,-0.019,-0.135
2021-06-30,000390,31,33.4,0.8571,42.1,100.0,60.0,0.5599,0.4,0.35,0.25,1.284,-0.2437,-0.1898,0.455,"回撤比值1.28∈(1.2,1.5](-50%)",0.1229,0.1203
2021-06-30,000534,32,32.5,0.8502,0.0,50.0,60.0,0.5599,0.4,0.35,0.25,1.112,-0.228,-0.2051,0.516,,0.0903,0.0703
2021-06-30,310328,33,32.5,0.8502,0.0,50.0,60.0,0.5599,0.4,0.35,0.25,1.167,-0.2407,-0.2063,0.545,,0.0975,0.017
2021-06-30,000124,34,31.6,0.8433,0.0,47.3,60.0,0.5599,0.4,0.35,0.25,1.153,-0.2493,-0.2162,0.559,,0.1175,-0.0928
2021-06-30,200007,35,31.0,0.8387,0.0,45.6,60.0,0.5599,0.4,0.35,0.25,1.108,-0.2348,-0.2119,0.574,,-0.0485,-0.1569
2021-06-30,000849,36,30.7,0.8341,32.9,50.0,0.0,0.5599,0.4,0.35,0.25,0.893,-0.1797,-0.2012,0.488,,-0.0229,-0.2368
2021-06-30,260117,37,30.5,0.8272,0.0,44.2,60.0,0.5599,0.4,0.35,0.25,0.889,-0.1859,-0.209,0.583,,-0.0684,-0.2524
2021-06-30,400007,38,30.5,0.8272,0.0,44.2,60.0,0.5599,0.4,0.35,0.25,1.134,-0.2401,-0.2117,0.599,,-0.0659,-0.208
2021-06-30,288001,39,30.3,0.8203,45.1,50.0,100.0,0.5599,0.4,0.35,0.25,1.256,-0.2376,-0.1892,0.454,"回撤比值1.26∈(1.2,1.5](-50%)",0.1839,0.0464
2021-06-30,519158,40,30.2,0.8157,0.0,86.4,0.0,0.5599,0.4,0.35,0.25,1.086,-0.232,-0.2135,0.558,,0.1311,0.0509
2021-06-30,160916,41,29.6,0.8111,0.0,84.7,0.0,0.5599,0.4,0.35,0.25,1.171,-0.2395,-0.2045,0.557,,-0.046,-0.1465
2021-06-30,000411,42,29.3,0.8065,0.0,40.8,60.0,0.5599,0.4,0.35,0.25,1.061,-0.2089,-0.197,0.516,,-0.0731,-0.1534
2021-06-30,050022,43,29.2,0.8018,0.0,83.4,0.0,0.5599,0.4,0.35,0.25,1.17,-0.2487,-0.2126,0.572,,0.0089,-0.1113
2021-06-30,000878,44,29.1,0.7972,0.0,94.9,100.0,0.5599,0.4,0.35,0.25,1.361,-0.3069,-0.2254,0.63,"回撤比值1.36∈(1.2,1.5](-50%)",-0.1481,-0.2447
2021-06-30,000684,45,29.0,0.7926,0.0,94.2,100.0,0.5599,0.4,0.35,0.25,1.291,-0.2766,-0.2143,0.615,"回撤比值1.29∈(1.2,1.5](-50%)",-0.2722,-0.3932
2021-06-30,310368,46,28.2,0.788,34.6,50.0,100.0,0.5599,0.4,0.35,0.25,1.344,-0.2751,-0.2046,0.547,"回撤比值1.34∈(1.2,1.5](-50%)",0.1152,0.2208
2021-06-30,000220,47,28.0,0.7811,0.0,88.6,100.0,0.5599,0.4,0.35,0.25,1.295,-0.2898,-0.2237,0.636,"回撤比值1.30∈(1.2,1.5](-50%)",-0.2668,-0.3218
