date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2019-12-31,000390,0,84.2,1.0,60.4,100.0,100.0,0.3661,0.4,0.35,0.25,0.759,-0.2499,-0.3292,0.651,,0.3876,0.603
2019-12-31,519736,1,84.1,0.9954,60.3,100.0,100.0,0.3661,0.4,0.35,0.25,0.82,-0.2465,-0.3005,0.517,,0.3583,0.6553
2019-12-31,290012,2,83.9,0.9907,59.7,100.0,100.0,0.3661,0.4,0.35,0.25,0.929,-0.3208,-0.3454,0.689,,0.3676,0.2076
2019-12-31,720001,3,83.8,0.9792,59.4,100.0,100.0,0.3661,0.4,0.35,0.25,0.955,-0.3344,-0.35,0.698,,0.5817,0.5682
2019-12-31,202027,4,83.8,0.9792,59.6,100.0,100.0,0.3661,0.4,0.35,0.25,0.92,-0.2966,-0.3225,0.637,,0.3998,0.87
2019-12-31,519674,5,83.8,0.9792,59.5,100.0,100.0,0.3661,0.4,0.35,0.25,0.812,-0.3078,-0.3793,0.764,,0.8342,0.6448
2019-12-31,000362,6,83.8,0.9792,59.4,100.0,100.0,0.3661,0.4,0.35,0.25,0.98,-0.3248,-0.3313,0.663,,0.6713,0.6545
2019-12-31,519158,7,83.7,0.9676,59.2,100.0,100.0,0.3661,0.4,0.35,0.25,0.923,-0.3013,-0.3264,0.635,,0.3437,0.5654
2019-12-31,000020,8,83.6,0.963,59.1,100.0,100.0,0.3661,0.4,0.35,0.25,0.986,-0.3246,-0.3293,0.652,,0.4175,0.6296
2019-12-31,000878,9,83.3,0.9583,58.3,100.0,100.0,0.3661,0.4,0.35,0.25,0.977,-0.3069,-0.3142,0.61,,0.4552,0.5518
2019-12-31,050022,10,83.2,0.9514,60.4,97.3,100.0,0.3661,0.4,0.35,0.25,0.836,-0.2732,-0.3269,0.642,,0.397,0.467
2019-12-31,000017,11,83.2,0.9514,58.1,100.0,100.0,0.3661,0.4,0.35,0.25,1.002,-0.3114,-0.3107,0.601,,0.5293,0.7697
2019-12-31,320022,12,83.1,0.9421,60.1,97.4,100.0,0.3661,0.4,0.35,0.25,0.757,-0.2447,-0.3233,0.631,,0.5284,0.6549
2019-12-31,000534,13,83.1,0.9421,60.1,97.3,100.0,0.3661,0.4,0.35,0.25,0.842,-0.2979,-0.3539,0.705,,0.6503,0.7886
2019-12-31,000339,14,82.9,0.9352,57.3,100.0,100.0,0.3661,0.4,0.35,0.25,0.717,-0.2287,-0.3188,0.624,,0.7496,0.7506
2019-12-31,000746,15,82.8,0.9306,57.1,100.0,100.0,0.3661,0.4,0.35,0.25,0.973,-0.3428,-0.3522,0.699,,0.5957,1.1136
2019-12-31,240020,16,82.7,0.9259,56.8,100.0,100.0,0.3661,0.4,0.35,0.25,1.063,-0.338,-0.318,0.616,,0.7332,0.7778
2019-12-31,000166,17,81.9,0.9213,59.9,94.2,100.0,0.3661,0.4,0.35,0.25,0.457,-0.1661,-0.363,0.726,,0.6346,0.3504
2019-12-31,519679,18,78.6,0.9167,58.3,86.6,100.0,0.3661,0.4,0.35,0.25,1.144,-0.379,-0.3313,0.662,,0.6469,0.8978
2019-12-31,000220,19,78.1,0.912,55.9,87.9,100.0,0.3661,0.4,0.35,0.25,0.918,-0.2898,-0.3158,0.622,,0.7754,0.8594
2019-12-31,100039,20,75.8,0.9074,59.2,77.6,100.0,0.3661,0.4,0.35,0.25,0.655,-0.2236,-0.3411,0.678,,0.5432,0.8329
2019-12-31,050010,21,75.0,0.9028,60.4,73.8,100.0,0.3661,0.4,0.35,0.25,1.056,-0.3583,-0.3392,0.671,,0.4914,0.7461
2019-12-31,580009,22,74.0,0.8912,60.0,100.0,60.0,0.3661,0.4,0.35,0.25,0.829,-0.2409,-0.2906,0.451,,0.3349,0.5701
