date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2022-12-31,519181,22,74.7,0.8963,85.9,50.0,100.0,0.1192,0.55,0.35,0.1,0.798,-0.2508,-0.3142,0.257,,-0.0142,-0.2455
2022-12-31,450009,23,74.7,0.8963,85.8,50.0,100.0,0.1192,0.55,0.35,0.1,0.654,-0.2602,-0.3981,0.357,,-0.0353,-0.1472
2022-12-31,320011,24,74.6,0.8894,85.6,50.0,100.0,0.1192,0.55,0.35,0.1,0.779,-0.2884,-0.3704,0.304,,0.1834,0.0148
2022-12-31,020009,25,74.3,0.8802,85.1,50.0,100.0,0.1192,0.55,0.35,0.1,0.929,-0.3258,-0.3507,0.3,,0.0909,-0.0224
2022-12-31,164809,26,74.3,0.8802,85.1,50.0,100.0,0.1192,0.55,0.35,0.1,0.864,-0.3011,-0.3485,0.288,,0.0246,-0.0987
2022-12-31,162711,27,74.3,0.8802,85.1,50.0,100.0,0.1192,0.55,0.35,0.1,0.868,-0.3026,-0.3485,0.288,,0.0275,-0.0941
2022-12-31,160211,28,73.8,0.871,84.1,50.0,100.0,0.1192,0.55,0.35,0.1,1.091,-0.3936,-0.3608,0.315,,-0.0445,-0.1886
2022-12-31,163818,29,72.9,0.8664,82.6,50.0,100.0,0.1192,0.55,0.35,0.1,1.102,-0.3495,-0.3173,0.363,,0.0309,-0.1707
2022-12-31,310398,30,72.5,0.8594,87.5,41.0,100.0,0.1192,0.55,0.35,0.1,0.615,-0.2546,-0.4142,0.418,,0.0527,-0.0208
2022-12-31,519671,31,72.5,0.8594,87.5,41.0,100.0,0.1192,0.55,0.35,0.1,0.65,-0.2701,-0.4153,0.42,,0.051,-0.0168
2022-12-31,000547,32,72.4,0.8525,85.2,73.0,0.0,0.1192,0.55,0.35,0.1,0.959,-0.3272,-0.3411,0.333,,0.0007,-0.2078
2022-12-31,630011,33,71.5,0.8479,87.3,50.0,60.0,0.1192,0.55,0.35,0.1,0.787,-0.2885,-0.3666,0.322,,-0.0347,-0.1199
2022-12-31,350002,34,71.3,0.8433,79.6,50.0,100.0,0.1192,0.55,0.35,0.1,0.763,-0.2536,-0.3324,0.463,,0.1502,-0.1525
2022-12-31,240004,35,71.2,0.8387,86.8,50.0,60.0,0.1192,0.55,0.35,0.1,0.655,-0.2598,-0.3965,0.364,,-0.0123,-0.2873
2022-12-31,000878,36,71.1,0.8318,82.9,44.2,100.0,0.1192,0.55,0.35,0.1,1.162,-0.4157,-0.3579,0.359,,-0.0784,-0.1721
2022-12-31,377150,37,71.1,0.8318,86.5,50.0,60.0,0.1192,0.55,0.35,0.1,0.9,-0.3485,-0.3874,0.352,,-0.0265,-0.0152
2022-12-31,165309,38,71.0,0.818,86.3,50.0,60.0,0.1192,0.55,0.35,0.1,0.812,-0.3187,-0.3927,0.348,,0.0084,-0.1131
2022-12-31,165515,39,71.0,0.818,86.3,50.0,60.0,0.1192,0.55,0.35,0.1,0.771,-0.303,-0.3931,0.349,,0.0046,-0.1311
2022-12-31,160615,40,71.0,0.818,86.3,50.0,60.0,0.1192,0.55,0.35,0.1,0.844,-0.3315,-0.3928,0.348,,0.0072,-0.1315
2022-12-31,202015,41,71.0,0.818,86.3,50.0,60.0,0.1192,0.55,0.35,0.1,0.889,-0.3493,-0.393,0.349,,0.0067,-0.1247
2022-12-31,160628,42,70.8,0.8065,88.5,34.7,100.0,0.1192,0.55,0.35,0.1,0.808,-0.3442,-0.426,0.474,,-0.1581,-0.3401
2022-12-31,110002,43,70.7,0.7926,85.9,50.0,60.0,0.1192,0.55,0.35,0.1,1.138,-0.3622,-0.3184,0.349,,-0.1047,-0.2323
2022-12-31,112002,44,70.7,0.7926,85.9,50.0,60.0,0.1192,0.55,0.35,0.1,1.097,-0.3489,-0.3181,0.348,,-0.101,-0.2283
2022-12-31,519150,45,70.7,0.7926,85.9,50.0,60.0,0.1192,0.55,0.35,0.1,0.894,-0.3579,-0.4005,0.385,,-0.0427,-0.1636
2022-12-31,260104,46,70.7,0.7926,85.9,50.0,60.0,0.1192,0.55,0.35,0.1,1.17,-0.4734,-0.4046,0.389,,-0.1351,-0.2547
2022-12-31,162605,47,70.7,0.7926,85.8,50.0,60.0,0.1192,0.55,0.35,0.1,1.126,-0.4584,-0.407,0.395,,-0.1407,-0.2452
2022-12-31,233010,48,70.6,0.7742,85.6,50.0,60.0,0.1192,0.55,0.35,0.1,1.047,-0.3902,-0.3726,0.317,,-0.0061,-0.161
2022-12-31,210007,49,70.6,0.7742,86.0,37.9,100.0,0.1192,0.55,0.35,0.1,0.207,-0.0811,-0.3922,0.346,,-0.0134,-0.0287
2022-12-31,000124,50,70.6,0.7742,85.7,50.0,60.0,0.1192,0.55,0.35,0.1,1.071,-0.3954,-0.3692,0.31,,-0.0139,-0.1514
2022-12-31,700001,51,70.5,0.7627,85.4,50.0,60.0,0.1192,0.55,0.35,0.1,0.836,-0.3166,-0.3787,0.327,,-0.0033,-0.1416
2022-12-31,519697,52,70.5,0.7627,84.8,68.3,0.0,0.1192,0.55,0.35,0.1,0.619,-0.2286,-0.3691,0.324,,-0.1396,-0.2571
2022-12-31,000652,53,70.4,0.7535,85.3,50.0,60.0,0.1192,0.55,0.35,0.1,0.839,-0.291,-0.3469,0.302,,-0.0379,-0.1518
2022-12-31,110013,54,70.4,0.7535,85.2,50.0,60.0,0.1192,0.55,0.35,0.1,0.929,-0.3247,-0.3496,0.314,,-0.046,-0.2
2022-12-31,000654,55,70.1,0.7419,81.2,44.2,100.0,0.1192,0.55,0.35,0.1,1.007,-0.3371,-0.3349,0.46,,0.0649,-0.1554
2022-12-31,020001,56,70.1,0.7419,84.8,50.0,60.0,0.1192,0.55,0.35,0.1,1.015,-0.3531,-0.3478,0.327,,0.013,-0.1729
2022-12-31,160215,57,70.1,0.7419,84.8,50.0,60.0,0.1192,0.55,0.35,0.1,0.958,-0.3328,-0.3473,0.328,,0.0308,-0.1513
2022-12-31,519991,58,70.0,0.7304,86.2,47.3,60.0,0.1192,0.55,0.35,0.1,1.122,-0.4653,-0.4145,0.401,,-0.0981,-0.2295
2022-12-31,320022,59,70.0,0.7304,84.6,50.0,60.0,0.1192,0.55,0.35,0.1,0.919,-0.3284,-0.3572,0.308,,-0.0098,-0.1816
2022-12-31,169101,60,69.8,0.7235,86.4,63.7,0.0,0.1192,0.55,0.35,0.1,1.116,-0.4161,-0.3729,0.326,,-0.1329,-0.305
2022-12-31,630008,61,69.5,0.7189,83.7,50.0,60.0,0.1192,0.55,0.35,0.1,1.155,-0.3832,-0.3318,0.414,,0.0883,-0.1014
2022-12-31,163801,62,69.4,0.712,86.0,34.7,100.0,0.1192,0.55,0.35,0.1,1.174,-0.4672,-0.3981,0.357,,-0.1601,-0.3281
2022-12-31,160625,63,69.4,0.712,86.0,34.7,100.0,0.1192,0.55,0.35,0.1,0.992,-0.3961,-0.3992,0.371,,0.0278,-0.0483
2022-12-31,161211,64,69.0,0.7051,87.1,31.6,100.0,0.1192,0.55,0.35,0.1,0.714,-0.3009,-0.4214,0.432,,-0.0043,-0.0753
2022-12-31,110025,65,68.9,0.7005,89.7,47.3,30.0,0.1192,0.55,0.35,0.1,1.115,-0.4583,-0.4109,0.411,,0.0146,0.0268
2022-12-31,519050,66,68.2,0.6959,86.7,50.0,30.0,0.1192,0.55,0.35,0.1,0.187,-0.0675,-0.3612,0.32,,0.018,-0.0116
2022-12-31,000714,67,68.1,0.6912,81.0,50.0,60.0,0.1192,0.55,0.35,0.1,0.569,-0.1898,-0.3338,0.467,,-0.1421,-0.4115
2022-12-31,233008,68,68.0,0.6728,86.4,50.0,30.0,0.1192,0.55,0.35,0.1,0.976,-0.4017,-0.4117,0.416,,-0.102,-0.2331
2022-12-31,160706,69,68.0,0.6728,86.3,50.0,30.0,0.1192,0.55,0.35,0.1,0.916,-0.3597,-0.3928,0.348,,0.004,-0.1292
2022-12-31,240008,70,68.0,0.6728,86.4,50.0,30.0,0.1192,0.55,0.35,0.1,0.749,-0.3084,-0.4115,0.391,,-0.0439,-0.2724
2022-12-31,519130,71,68.0,0.6728,86.4,50.0,30.0,0.1192,0.55,0.35,0.1,0.501,-0.1613,-0.3219,0.349,,0.047,-0.2496
2022-12-31,100038,72,68.0,0.6728,86.3,50.0,30.0,0.1192,0.55,0.35,0.1,0.932,-0.3613,-0.3877,0.337,,0.0244,-0.0902
2022-12-31,000613,73,68.0,0.6728,86.3,50.0,30.0,0.1192,0.55,0.35,0.1,0.888,-0.349,-0.3929,0.348,,0.0043,-0.1281
2022-12-31,688888,74,68.0,0.6728,86.3,50.0,30.0,0.1192,0.55,0.35,0.1,0.629,-0.2404,-0.3822,0.332,,-0.078,-0.2216
2022-12-31,481012,75,67.9,0.6544,86.5,41.0,60.0,0.1192,0.55,0.35,0.1,1.167,-0.4804,-0.4116,0.398,,-0.0021,-0.1198
2022-12-31,050013,76,67.8,0.6475,86.3,41.0,60.0,0.1192,0.55,0.35,0.1,0.948,-0.3812,-0.402,0.369,,-0.045,-0.1199
2022-12-31,164205,77,67.8,0.6475,86.0,50.0,30.0,0.1192,0.55,0.35,0.1,0.989,-0.3971,-0.4014,0.387,,-0.1063,-0.179
2022-12-31,080015,78,67.7,0.6382,86.0,41.0,60.0,0.1192,0.55,0.35,0.1,1.029,-0.3729,-0.3624,0.303,,0.0698,-0.0214
2022-12-31,000411,79,67.7,0.6382,85.8,50.0,30.0,0.1192,0.55,0.35,0.1,0.876,-0.3537,-0.4037,0.384,,-0.1046,-0.1992
2022-12-31,590007,80,67.5,0.6313,85.5,50.0,30.0,0.1192,0.55,0.35,0.1,0.826,-0.285,-0.345,0.293,,0.0004,-0.0916
2022-12-31,580005,81,67.4,0.6267,85.3,50.0,30.0,0.1192,0.55,0.35,0.1,0.766,-0.2937,-0.3835,0.345,,-0.0462,-0.1788
2022-12-31,000591,82,67.3,0.6221,85.1,50.0,30.0,0.1192,0.55,0.35,0.1,0.836,-0.2939,-0.3514,0.296,,-0.0431,-0.167
2022-12-31,100056,83,67.2,0.6175,85.0,50.0,30.0,0.1192,0.55,0.35,0.1,0.75,-0.258,-0.3439,0.301,,-0.0493,-0.1511
2022-12-31,740101,84,66.8,0.6129,85.9,47.3,30.0,0.1192,0.55,0.35,0.1,1.033,-0.3965,-0.3837,0.331,,-0.0053,-0.1683
2022-12-31,202007,85,66.5,0.6037,85.8,37.9,60.0,0.1192,0.55,0.35,0.1,1.038,-0.3966,-0.382,0.331,,-0.0241,-0.1551
2022-12-31,161601,86,66.5,0.6037,85.9,37.9,60.0,0.1192,0.55,0.35,0.1,1.054,-0.3885,-0.3685,0.318,,-0.0512,-0.1876
2022-12-31,530019,87,66.5,0.6037,87.4,44.2,30.0,0.1192,0.55,0.35,0.1,0.887,-0.358,-0.4035,0.376,,-0.0751,-0.2154
2022-12-31,000020,88,66.4,0.5945,85.1,47.3,30.0,0.1192,0.55,0.35,0.1,1.024,-0.3689,-0.3602,0.298,,-0.0484,-0.165
2022-12-31,000311,89,66.2,0.5876,86.7,44.2,30.0,0.1192,0.55,0.35,0.1,0.944,-0.3693,-0.3912,0.347,,-0.0148,-0.135
2022-12-31,000925,90,66.2,0.5876,88.6,50.0,0.0,0.1192,0.55,0.35,0.1,0.846,-0.3217,-0.3803,0.345,,-0.0046,-0.0002
2022-12-31,165508,91,66.1,0.5783,86.6,44.2,30.0,0.1192,0.55,0.35,0.1,0.847,-0.332,-0.3921,0.347,,0.0127,0.0229
2022-12-31,519025,92,66.1,0.5783,88.4,50.0,0.0,0.1192,0.55,0.35,0.1,0.975,-0.3593,-0.3687,0.342,,-0.0458,-0.2518
2022-12-31,000409,93,65.8,0.5714,87.8,50.0,0.0,0.1192,0.55,0.35,0.1,1.076,-0.3671,-0.3411,0.394,,-0.0916,-0.3283
2022-12-31,720001,94,65.7,0.5645,87.6,50.0,0.0,0.1192,0.55,0.35,0.1,1.054,-0.33,-0.313,0.31,,-0.1713,-0.2947
2022-12-31,202019,95,65.7,0.5645,85.8,44.2,30.0,0.1192,0.55,0.35,0.1,0.856,-0.3056,-0.3569,0.3,,0.0222,-0.1344
2022-12-31,164304,96,65.6,0.5576,87.5,50.0,0.0,0.1192,0.55,0.35,0.1,1.058,-0.3686,-0.3482,0.361,,-0.081,-0.2856
2022-12-31,519013,97,65.5,0.553,87.2,50.0,0.0,0.1192,0.55,0.35,0.1,0.829,-0.3139,-0.3785,0.341,,-0.0075,-0.1195
2022-12-31,206002,98,65.4,0.5484,87.1,50.0,0.0,0.1192,0.55,0.35,0.1,0.861,-0.3135,-0.3641,0.321,,-0.0563,-0.1772
2022-12-31,000689,99,65.3,0.5438,86.9,50.0,0.0,0.1192,0.55,0.35,0.1,1.141,-0.3914,-0.3432,0.357,,-0.0486,-0.237
2022-12-31,162202,100,65.2,0.5392,86.7,50.0,0.0,0.1192,0.55,0.35,0.1,1.014,-0.3331,-0.3284,0.345,,-0.0247,-0.1795
2022-12-31,519033,101,65.1,0.5323,86.6,50.0,0.0,0.1192,0.55,0.35,0.1,0.816,-0.2979,-0.3652,0.319,,0.0708,-0.032
2022-12-31,310328,102,65.1,0.5323,86.6,50.0,0.0,0.1192,0.55,0.35,0.1,1.051,-0.3637,-0.3462,0.326,,-0.0115,-0.1778
2022-12-31,202002,103,65.0,0.523,86.4,50.0,0.0,0.1192,0.55,0.35,0.1,0.909,-0.3221,-0.3545,0.322,,-0.0327,-0.1661
2022-12-31,375010,104,65.0,0.523,86.4,50.0,0.0,0.1192,0.55,0.35,0.1,1.177,-0.4026,-0.342,0.342,,0.0495,-0.1931
2022-12-31,519983,105,64.9,0.5115,86.2,50.0,0.0,0.1192,0.55,0.35,0.1,1.127,-0.3726,-0.3307,0.32,,0.0448,-0.0978
2022-12-31,080002,106,64.9,0.5115,86.1,50.0,0.0,0.1192,0.55,0.35,0.1,0.925,-0.2967,-0.3207,0.359,,0.031,-0.1757
2022-12-31,163803,107,64.9,0.5115,86.2,50.0,0.0,0.1192,0.55,0.35,0.1,1.095,-0.3968,-0.3623,0.327,,-0.0704,-0.2323
2022-12-31,240010,108,64.8,0.4977,86.0,50.0,0.0,0.1192,0.55,0.35,0.1,1.092,-0.4026,-0.3687,0.325,,-0.0058,-0.2461
2022-12-31,110029,109,64.8,0.4977,86.0,50.0,0.0,0.1192,0.55,0.35,0.1,1.05,-0.3548,-0.338,0.332,,-0.0194,-0.1982
2022-12-31,240009,110,64.8,0.4977,86.0,50.0,0.0,0.1192,0.55,0.35,0.1,0.983,-0.364,-0.3701,0.327,,-0.0406,-0.2009
2022-12-31,002031,111,64.7,0.4885,85.9,50.0,0.0,0.1192,0.55,0.35,0.1,0.873,-0.3043,-0.3485,0.327,,-0.0227,-0.1451
2022-12-31,161118,112,64.6,0.477,85.6,50.0,0.0,0.1192,0.55,0.35,0.1,0.868,-0.3236,-0.3727,0.321,,-0.0175,-0.2057
2022-12-31,040011,113,64.6,0.477,85.6,50.0,0.0,0.1192,0.55,0.35,0.1,0.758,-0.2899,-0.3827,0.334,,-0.0836,-0.2409
2022-12-31,519698,114,64.6,0.477,85.7,50.0,0.0,0.1192,0.55,0.35,0.1,0.783,-0.2847,-0.3634,0.317,,-0.0575,-0.2251
2022-12-31,000534,115,64.6,0.477,85.7,50.0,0.0,0.1192,0.55,0.35,0.1,0.956,-0.3064,-0.3205,0.359,,0.0652,-0.1518
2022-12-31,110026,116,64.5,0.4631,85.4,50.0,0.0,0.1192,0.55,0.35,0.1,1.066,-0.381,-0.3573,0.312,,-0.058,-0.237
2022-12-31,470098,117,64.5,0.4631,85.4,50.0,0.0,0.1192,0.55,0.35,0.1,1.164,-0.3777,-0.3243,0.382,,-0.0958,-0.2503
2022-12-31,580003,118,64.3,0.4562,85.1,50.0,0.0,0.1192,0.55,0.35,0.1,0.974,-0.3724,-0.3825,0.333,,0.0779,-0.1488
2022-12-31,519918,119,64.2,0.4516,85.0,50.0,0.0,0.1192,0.55,0.35,0.1,0.707,-0.2413,-0.3411,0.319,,-0.0264,-0.2462
2022-12-31,519908,120,64.1,0.447,84.8,50.0,0.0,0.1192,0.55,0.35,0.1,0.959,-0.3214,-0.3353,0.314,,-0.077,-0.2543
2022-12-31,000746,121,63.9,0.4378,86.6,37.9,30.0,0.1192,0.55,0.35,0.1,1.092,-0.4141,-0.3791,0.371,,-0.0265,-0.0121
2022-12-31,110019,122,63.9,0.4378,86.0,47.3,0.0,0.1192,0.55,0.35,0.1,1.014,-0.3903,-0.3848,0.336,,-0.0219,-0.2001
2022-12-31,050022,123,63.9,0.4378,84.4,50.0,0.0,0.1192,0.55,0.35,0.1,1.02,-0.3394,-0.3327,0.426,,0.016,-0.151
2022-12-31,460007,124,63.8,0.4263,85.9,47.3,0.0,0.1192,0.55,0.35,0.1,0.87,-0.3255,-0.374,0.322,,-0.0469,-0.1707
2022-12-31,100029,125,63.8,0.4263,84.1,50.0,0.0,0.1192,0.55,0.35,0.1,0.943,-0.3038,-0.3221,0.331,,-0.0652,-0.1814
2022-12-31,110005,126,63.5,0.4194,83.6,50.0,0.0,0.1192,0.55,0.35,0.1,1.098,-0.3786,-0.3449,0.517,,-0.0758,-0.2909
2022-12-31,620002,127,63.4,0.4124,84.2,31.6,60.0,0.1192,0.55,0.35,0.1,1.125,-0.368,-0.3271,0.353,,0.0149,-0.1472
2022-12-31,580002,128,63.4,0.4124,85.2,47.3,0.0,0.1192,0.55,0.35,0.1,0.889,-0.3287,-0.3699,0.314,,-0.1357,-0.4313
2022-12-31,200007,129,63.2,0.4032,84.8,47.3,0.0,0.1192,0.55,0.35,0.1,0.993,-0.3275,-0.3299,0.304,,-0.0619,-0.1582
2022-12-31,673010,130,63.2,0.4032,85.3,37.9,30.0,0.1192,0.55,0.35,0.1,0.759,-0.2931,-0.3863,0.353,,-0.0531,-0.1545
2022-12-31,270041,131,63.0,0.3963,85.8,36.6,30.0,0.1192,0.55,0.35,0.1,1.155,-0.464,-0.4018,0.382,,-0.1277,-0.2499
2022-12-31,000823,132,62.9,0.3917,82.5,50.0,0.0,0.1192,0.55,0.35,0.1,1.153,-0.3996,-0.3466,0.521,,-0.0704,-0.2723
2022-12-31,100039,133,62.4,0.3871,81.7,50.0,0.0,0.1192,0.55,0.35,0.1,1.152,-0.3759,-0.3262,0.389,,0.1231,-0.0985
2022-12-31,000849,134,62.3,0.3825,86.3,33.7,30.0,0.1192,0.55,0.35,0.1,0.984,-0.3673,-0.3732,0.317,,0.0734,-0.0723
2022-12-31,161604,135,61.7,0.3779,86.0,41.0,0.0,0.1192,0.55,0.35,0.1,1.047,-0.4031,-0.3849,0.336,,-0.0258,-0.2064
2022-12-31,470008,136,61.5,0.371,85.7,41.0,0.0,0.1192,0.55,0.35,0.1,1.113,-0.4096,-0.368,0.311,,-0.0534,-0.2111
2022-12-31,162714,137,61.5,0.371,85.8,41.0,0.0,0.1192,0.55,0.35,0.1,1.047,-0.4012,-0.3833,0.334,,-0.0226,-0.2041
2022-12-31,590002,138,61.1,0.3641,86.9,37.9,0.0,0.1192,0.55,0.35,0.1,1.03,-0.3492,-0.3389,0.37,,-0.1175,-0.2806
2022-12-31,580009,139,61.0,0.3594,79.1,50.0,0.0,0.1192,0.55,0.35,0.1,1.005,-0.351,-0.3491,0.581,,-0.1223,-0.2813
2022-12-31,560006,140,60.9,0.3548,84.7,41.0,0.0,0.1192,0.55,0.35,0.1,1.186,-0.3884,-0.3276,0.393,,-0.0607,-0.1407
2022-12-31,320016,141,60.4,0.3502,83.7,41.0,0.0,0.1192,0.55,0.35,0.1,0.883,-0.2861,-0.3239,0.323,,-0.1068,0.0522
2022-12-31,217019,142,59.2,0.3456,83.6,37.9,0.0,0.1192,0.55,0.35,0.1,1.069,-0.3806,-0.356,0.324,,0.1661,-0.0815
2022-12-31,161721,143,58.7,0.341,88.5,0.0,100.0,0.1192,0.55,0.35,0.1,1.049,-0.4537,-0.4324,0.486,,-0.1891,-0.4086
2022-12-31,000697,144,58.4,0.3364,82.0,37.9,0.0,0.1192,0.55,0.35,0.1,1.157,-0.3803,-0.3287,0.371,,0.0616,-0.1468
2022-12-31,160716,145,58.3,0.3318,87.8,0.0,100.0,0.1192,0.55,0.35,0.1,0.505,-0.2135,-0.4228,0.442,,0.0708,-0.0132
2022-12-31,165521,146,57.7,0.3272,86.7,0.0,100.0,0.1192,0.55,0.35,0.1,0.714,-0.2962,-0.415,0.415,,0.0089,-0.0506
2022-12-31,000688,147,50.6,0.3226,86.5,0.0,30.0,0.1192,0.55,0.35,0.1,1.106,-0.4374,-0.3953,0.359,,0.0377,-0.0744
2022-12-31,161025,148,48.7,0.318,83.0,0.0,30.0,0.1192,0.55,0.35,0.1,1.129,-0.4069,-0.3603,0.325,,0.2281,-0.0257
2022-12-31,580001,149,46.8,0.3134,85.1,0.0,0.0,0.1192,0.55,0.35,0.1,1.184,-0.4495,-0.3796,0.331,,0.2435,-0.0468
2022-12-31,630001,150,46.6,0.3088,84.8,0.0,0.0,0.1192,0.55,0.35,0.1,1.172,-0.3757,-0.3207,0.364,,-0.0727,-0.2277
2022-12-31,582003,151,36.8,0.3018,87.4,73.2,0.0,0.1192,0.55,0.35,0.1,1.294,-0.472,-0.3649,0.326,"回撤比值1.29∈(1.2,1.5](-50%)",-0.0908,-0.2278
2022-12-31,000595,152,36.8,0.3018,83.5,50.6,100.0,0.1192,0.55,0.35,0.1,1.239,-0.4334,-0.3499,0.316,"回撤比值1.24∈(1.2,1.5](-50%)",-0.0679,-0.2641
2022-12-31,470009,153,34.7,0.2949,83.6,50.0,60.0,0.1192,0.55,0.35,0.1,1.245,-0.4205,-0.3376,0.31,"回撤比值1.25∈(1.2,1.5](-50%)",0.0215,-0.1647
2022-12-31,310388,154,34.5,0.2903,84.5,47.3,60.0,0.1192,0.55,0.35,0.1,1.214,-0.435,-0.3584,0.318,"回撤比值1.21∈(1.2,1.5](-50%)",-0.059,-0.2779
2022-12-31,519087,155,33.7,0.2857,84.4,31.6,100.0,0.1192,0.55,0.35,0.1,1.257,-0.4185,-0.3328,0.473,"回撤比值1.26∈(1.2,1.5](-50%)",-0.1673,-0.3438
2022-12-31,000828,156,33.1,0.2811,88.7,50.0,0.0,0.1192,0.55,0.35,0.1,1.436,-0.4768,-0.332,0.519,"回撤比值1.44∈(1.2,1.5](-50%)",-0.149,-0.3684
2022-12-31,000209,157,32.9,0.2765,87.7,50.0,0.0,0.1192,0.55,0.35,0.1,1.431,-0.484,-0.3383,0.394,"回撤比值1.43∈(1.2,1.5](-50%)",-0.1402,-0.4184
2022-12-31,580006,158,32.8,0.2696,87.4,50.0,0.0,0.1192,0.55,0.35,0.1,1.471,-0.4991,-0.3392,0.396,"回撤比值1.47∈(1.2,1.5](-50%)",-0.217,-0.4574
2022-12-31,310368,159,32.8,0.2696,87.5,50.0,0.0,0.1192,0.55,0.35,0.1,1.382,-0.4675,-0.3382,0.372,"回撤比值1.38∈(1.2,1.5](-50%)",-0.0795,-0.3639
2022-12-31,377240,160,32.6,0.2604,86.7,50.0,0.0,0.1192,0.55,0.35,0.1,1.205,-0.4048,-0.336,0.35,"回撤比值1.20∈(1.2,1.5](-50%)",0.0529,-0.2002
2022-12-31,202027,161,32.6,0.2604,86.7,50.0,0.0,0.1192,0.55,0.35,0.1,1.374,-0.4543,-0.3307,0.422,"回撤比值1.37∈(1.2,1.5](-50%)",0.0159,-0.2408
2022-12-31,270028,162,32.5,0.2488,86.2,50.0,0.0,0.1192,0.55,0.35,0.1,1.204,-0.4002,-0.3323,0.416,"回撤比值1.20∈(1.2,1.5](-50%)",-0.0717,-0.2932
2022-12-31,519679,163,32.5,0.2488,86.3,50.0,0.0,0.1192,0.55,0.35,0.1,1.336,-0.4436,-0.3321,0.435,"回撤比值1.34∈(1.2,1.5](-50%)",-0.0797,-0.278
