date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2021-09-30,202213,0,70.5,1.0,51.3,100.0,60.0,0.4001,0.4,0.35,0.25,1.088,-0.1348,-0.1239,0.428,,-0.0855,-0.0904
2021-09-30,000845,1,53.7,0.9954,,92.0,0.0,0.4001,0.4,0.35,0.25,1.154,-0.1555,-0.1348,0.403,,0.059,-0.0108
2021-09-30,000714,2,40.7,0.9908,57.9,50.0,0.0,0.4001,0.4,0.35,0.25,0.733,-0.0836,-0.114,0.455,,-0.0878,-0.0782
2021-09-30,000590,3,40.4,0.9862,57.2,50.0,0.0,0.4001,0.4,0.35,0.25,0.366,-0.0392,-0.1072,0.349,,-0.0401,-0.0181
2021-09-30,160220,4,39.7,0.9816,55.6,50.0,0.0,0.4001,0.4,0.35,0.25,1.103,-0.121,-0.1098,0.389,,0.0009,0.0177
2021-09-30,000573,5,38.1,0.977,51.5,50.0,0.0,0.4001,0.4,0.35,0.25,0.254,-0.035,-0.1375,0.408,,-0.0163,0.0093
2021-09-30,519050,6,38.0,0.9724,51.2,50.0,0.0,0.4001,0.4,0.35,0.25,0.311,-0.0382,-0.1227,0.392,,-0.0265,-0.0259
2021-09-30,519130,7,37.7,0.9677,50.6,50.0,0.0,0.4001,0.4,0.35,0.25,0.309,-0.0385,-0.1246,0.403,,-0.0311,-0.0325
2021-09-30,160615,8,36.4,0.9631,49.6,47.3,0.0,0.4001,0.4,0.35,0.25,1.197,-0.1523,-0.1272,0.402,,-0.1383,-0.1971
2021-09-30,000259,9,34.9,0.9585,49.5,100.0,60.0,0.4001,0.4,0.35,0.25,1.43,-0.1761,-0.1232,0.446,"回撤比值1.43∈(1.2,1.5](-50%)",-0.1301,-0.079
2021-09-30,630008,10,33.9,0.9539,63.3,50.0,100.0,0.4001,0.4,0.35,0.25,1.285,-0.148,-0.1152,0.388,"回撤比值1.28∈(1.2,1.5](-50%)",-0.2225,-0.048
2021-09-30,519697,11,33.0,0.9493,51.3,87.1,60.0,0.4001,0.4,0.35,0.25,1.316,-0.1567,-0.119,0.415,"回撤比值1.32∈(1.2,1.5](-50%)",-0.0748,-0.0332
2021-09-30,110013,12,31.4,0.9424,50.6,50.0,100.0,0.4001,0.4,0.35,0.25,1.458,-0.179,-0.1227,0.426,"回撤比值1.46∈(1.2,1.5](-50%)",-0.1637,-0.1095
2021-09-30,240010,13,31.4,0.9424,50.5,50.0,100.0,0.4001,0.4,0.35,0.25,1.442,-0.1776,-0.1232,0.451,"回撤比值1.44∈(1.2,1.5](-50%)",-0.2798,-0.2762
2021-09-30,000196,14,29.2,0.9309,,50.0,0.0,0.4001,0.4,0.35,0.25,0.473,-0.0545,-0.1153,0.353,,-0.0207,-0.0227
2021-09-30,260117,15,29.2,0.9309,,50.0,0.0,0.4001,0.4,0.35,0.25,1.146,-0.1589,-0.1386,0.415,,-0.1215,-0.1764
2021-09-30,450009,16,29.2,0.9309,,50.0,0.0,0.4001,0.4,0.35,0.25,1.112,-0.1533,-0.1379,0.406,,-0.1115,-0.1122
2021-09-30,002031,17,27.2,0.9217,54.6,50.0,60.0,0.4001,0.4,0.35,0.25,1.372,-0.1568,-0.1143,0.41,"回撤比值1.37∈(1.2,1.5](-50%)",-0.1965,-0.2007
2021-09-30,240009,18,26.7,0.9171,52.2,50.0,60.0,0.4001,0.4,0.35,0.25,1.22,-0.1446,-0.1185,0.416,"回撤比值1.22∈(1.2,1.5](-50%)",-0.2552,-0.2609
2021-09-30,200007,19,25.9,0.9124,48.1,50.0,60.0,0.4001,0.4,0.35,0.25,1.346,-0.1746,-0.1298,0.461,"回撤比值1.35∈(1.2,1.5](-50%)",-0.2267,-0.2009
2021-09-30,673010,20,25.8,0.9078,,44.2,0.0,0.4001,0.4,0.35,0.25,1.131,-0.1522,-0.1346,0.423,,-0.1477,-0.1641
2021-09-30,100056,21,25.0,0.9032,54.2,37.9,60.0,0.4001,0.4,0.35,0.25,1.425,-0.1668,-0.1171,0.404,"回撤比值1.42∈(1.2,1.5](-50%)",-0.157,-0.1387
2021-09-30,320016,22,23.9,0.8986,,41.0,0.0,0.4001,0.4,0.35,0.25,1.151,-0.1595,-0.1386,0.411,,-0.1685,-0.1904
2021-09-30,590002,23,21.6,0.894,47.7,47.3,30.0,0.4001,0.4,0.35,0.25,1.435,-0.1857,-0.1294,0.446,"回撤比值1.43∈(1.2,1.5](-50%)",-0.1919,-0.2274
2021-09-30,161211,24,20.2,0.8894,,34.7,0.0,0.4001,0.4,0.35,0.25,1.14,-0.1612,-0.1413,0.439,,-0.0406,-0.1642
2021-09-30,240008,25,20.1,0.8848,56.6,50.0,0.0,0.4001,0.4,0.35,0.25,1.37,-0.1571,-0.1147,0.375,"回撤比值1.37∈(1.2,1.5](-50%)",-0.0697,-0.1689
2021-09-30,000311,26,19.1,0.8779,51.5,50.0,0.0,0.4001,0.4,0.35,0.25,1.281,-0.1566,-0.1222,0.39,"回撤比值1.28∈(1.2,1.5](-50%)",-0.1469,-0.2181
2021-09-30,000411,27,19.1,0.8779,51.8,50.0,0.0,0.4001,0.4,0.35,0.25,1.2,-0.1467,-0.1222,0.391,"回撤比值1.20∈(1.2,1.5](-50%)",-0.1211,-0.2094
2021-09-30,100038,28,19.0,0.8687,51.2,50.0,0.0,0.4001,0.4,0.35,0.25,1.322,-0.1613,-0.1221,0.392,"回撤比值1.32∈(1.2,1.5](-50%)",-0.1317,-0.2037
2021-09-30,165309,29,19.0,0.8687,51.1,50.0,0.0,0.4001,0.4,0.35,0.25,1.211,-0.1517,-0.1253,0.391,"回撤比值1.21∈(1.2,1.5](-50%)",-0.1369,-0.1906
2021-09-30,165515,30,18.7,0.8618,49.6,50.0,0.0,0.4001,0.4,0.35,0.25,1.207,-0.1534,-0.1271,0.401,"回撤比值1.21∈(1.2,1.5](-50%)",-0.1291,-0.1889
2021-09-30,290004,31,18.6,0.8571,49.3,50.0,0.0,0.4001,0.4,0.35,0.25,1.34,-0.1666,-0.1243,0.426,"回撤比值1.34∈(1.2,1.5](-50%)",-0.2834,-0.2606
2021-09-30,110019,32,18.1,0.8502,46.7,50.0,0.0,0.4001,0.4,0.35,0.25,1.479,-0.1939,-0.1311,0.428,"回撤比值1.48∈(1.2,1.5](-50%)",-0.1825,-0.2309
2021-09-30,162714,33,18.1,0.8502,46.8,50.0,0.0,0.4001,0.4,0.35,0.25,1.467,-0.1925,-0.1312,0.429,"回撤比值1.47∈(1.2,1.5](-50%)",-0.1883,-0.2407
2021-09-30,160706,34,17.7,0.8387,49.7,44.2,0.0,0.4001,0.4,0.35,0.25,1.278,-0.1623,-0.127,0.401,"回撤比值1.28∈(1.2,1.5](-50%)",-0.1422,-0.2056
2021-09-30,202015,35,17.7,0.8387,49.6,44.2,0.0,0.4001,0.4,0.35,0.25,1.231,-0.1567,-0.1273,0.401,"回撤比值1.23∈(1.2,1.5](-50%)",-0.1402,-0.1999
2021-09-30,000613,36,17.7,0.8387,49.7,44.2,0.0,0.4001,0.4,0.35,0.25,1.2,-0.1524,-0.127,0.401,"回撤比值1.20∈(1.2,1.5](-50%)",-0.1396,-0.2035
2021-09-30,519087,37,17.6,0.8295,44.0,50.0,0.0,0.4001,0.4,0.35,0.25,1.346,-0.1718,-0.1276,0.418,"回撤比值1.35∈(1.2,1.5](-50%)",-0.3093,-0.0477
2021-09-30,165508,38,17.1,0.8249,49.7,41.0,0.0,0.4001,0.4,0.35,0.25,1.332,-0.1678,-0.126,0.402,"回撤比值1.33∈(1.2,1.5](-50%)",-0.0844,-0.1653
2021-09-30,161601,39,15.8,0.8203,45.6,37.9,0.0,0.4001,0.4,0.35,0.25,1.396,-0.1872,-0.1341,0.448,"回撤比值1.40∈(1.2,1.5](-50%)",-0.1759,-0.2109
