date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2025-06-30,000684,0,66.6,1.0,30.0,84.7,100.0,0.7005,0.4,0.35,0.25,0.749,-0.2661,-0.3552,0.321,,-0.0253,0.105
2025-06-30,000573,1,62.1,0.9954,30.3,100.0,60.0,0.7005,0.4,0.35,0.25,0.459,-0.1581,-0.3445,0.311,,0.1031,0.1939
2025-06-30,165521,2,58.0,0.9908,0.0,94.3,100.0,0.7005,0.4,0.35,0.25,0.512,-0.1755,-0.343,0.325,,0.0308,-0.0659
2025-06-30,290012,3,56.8,0.9839,0.0,91.0,100.0,0.7005,0.4,0.35,0.25,1.024,-0.3606,-0.3523,0.314,,-0.0497,-0.2246
2025-06-30,000746,4,56.8,0.9839,0.0,91.0,100.0,0.7005,0.4,0.35,0.25,0.535,-0.1877,-0.3505,0.299,,0.2856,0.3571
2025-06-30,000849,5,55.8,0.977,0.0,87.9,100.0,0.7005,0.4,0.35,0.25,1.058,-0.358,-0.3385,0.327,,0.3964,0.2499
2025-06-30,000251,6,53.5,0.9724,0.0,81.5,100.0,0.7005,0.4,0.35,0.25,0.759,-0.258,-0.34,0.311,,-0.0038,-0.0844
2025-06-30,673010,7,47.3,0.9677,0.0,63.8,100.0,0.7005,0.4,0.35,0.25,0.907,-0.3169,-0.3492,0.338,,0.2665,0.6322
2025-06-30,164205,8,46.9,0.9631,0.0,62.5,100.0,0.7005,0.4,0.35,0.25,0.887,-0.3052,-0.344,0.328,,0.1319,0.9689
2025-06-30,160716,9,45.1,0.9585,0.0,57.5,100.0,0.7005,0.4,0.35,0.25,0.486,-0.1665,-0.3428,0.315,,0.0172,-0.0671
2025-06-30,000743,10,44.6,0.9539,0.0,84.7,60.0,0.7005,0.4,0.35,0.25,0.26,-0.0908,-0.3491,0.345,,0.1194,0.1275
2025-06-30,240020,11,43.8,0.9493,0.0,53.7,100.0,0.7005,0.4,0.35,0.25,0.969,-0.3427,-0.3536,0.339,,-0.043,0.0411
2025-06-30,202213,12,43.6,0.9447,0.0,81.6,60.0,0.7005,0.4,0.35,0.25,0.576,-0.201,-0.3489,0.335,,0.2588,0.4562
2025-06-30,000390,13,42.5,0.9355,0.0,100.0,30.0,0.7005,0.4,0.35,0.25,0.792,-0.2754,-0.3478,0.338,,0.7873,2.2965
2025-06-30,161211,14,42.5,0.9355,0.0,50.0,100.0,0.7005,0.4,0.35,0.25,0.531,-0.1818,-0.3426,0.323,,0.0298,-0.0713
2025-06-30,519671,15,42.5,0.9355,0.0,50.0,100.0,0.7005,0.4,0.35,0.25,0.457,-0.1578,-0.3455,0.318,,0.0533,-0.0088
2025-06-30,310398,16,40.5,0.9263,0.0,44.2,100.0,0.7005,0.4,0.35,0.25,0.446,-0.1543,-0.3461,0.319,,0.0552,-0.0015
2025-06-30,210007,17,40.3,0.9217,0.0,72.3,60.0,0.7005,0.4,0.35,0.25,0.185,-0.0639,-0.3448,0.323,,0.0602,0.0753
2025-06-30,080015,18,40.0,0.9171,0.0,42.9,100.0,0.7005,0.4,0.35,0.25,0.705,-0.2454,-0.3481,0.328,,0.1598,0.192
2025-06-30,000679,19,39.9,0.9124,0.0,42.6,100.0,0.7005,0.4,0.35,0.25,1.174,-0.4046,-0.3445,0.323,,0.1601,0.0514
2025-06-30,519033,20,39.4,0.9078,0.0,41.0,100.0,0.7005,0.4,0.35,0.25,0.775,-0.2692,-0.3475,0.333,,0.1503,0.2365
2025-06-30,000423,21,37.1,0.9032,0.0,84.7,30.0,0.7005,0.4,0.35,0.25,0.456,-0.16,-0.3509,0.329,,0.0394,0.0141
2025-06-30,519736,22,35.3,0.8986,0.0,29.5,100.0,0.7005,0.4,0.35,0.25,1.015,-0.3506,-0.3452,0.319,,-0.0208,0.0088
2025-06-30,000590,23,32.5,0.894,0.0,50.0,60.0,0.7005,0.4,0.35,0.25,0.462,-0.1472,-0.3183,0.285,,0.0278,0.0381
