date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2022-06-30,160220,0,100.0,0.9931,,100.0,100.0,0.3389,0.4,0.35,0.25,0.2,-0.0614,-0.3064,0.28,,-0.0207,-0.0045
2022-06-30,000390,1,100.0,0.9931,,100.0,100.0,0.3389,0.4,0.35,0.25,1.025,-0.309,-0.3016,0.277,,0.0423,0.1604
2022-06-30,202213,2,100.0,0.9931,,100.0,100.0,0.3389,0.4,0.35,0.25,0.56,-0.17,-0.3037,0.28,,-0.0734,-0.0537
2022-06-30,000743,3,100.0,0.9931,,100.0,100.0,0.3389,0.4,0.35,0.25,0.63,-0.2072,-0.3291,0.349,,-0.0124,0.0168
2022-06-30,000196,4,94.8,0.9816,,91.0,100.0,0.3389,0.4,0.35,0.25,0.189,-0.0574,-0.3044,0.277,,-0.0298,-0.0176
2022-06-30,000259,5,92.5,0.977,,87.1,100.0,0.3389,0.4,0.35,0.25,0.78,-0.2432,-0.3118,0.301,,-0.0992,-0.0632
2022-06-30,000845,6,89.9,0.9724,,82.7,100.0,0.3389,0.4,0.35,0.25,0.654,-0.1935,-0.296,0.314,,-0.0531,-0.1272
2022-06-30,519697,7,80.6,0.9677,,66.7,100.0,0.3389,0.4,0.35,0.25,0.717,-0.2286,-0.3187,0.307,,-0.0997,-0.2254
2022-06-30,000411,8,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.83,-0.2644,-0.3185,0.292,,-0.093,-0.1879
2022-06-30,000591,9,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.954,-0.2867,-0.3006,0.266,,-0.1167,-0.1548
2022-06-30,000590,10,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.217,-0.0654,-0.3021,0.277,,-0.0711,-0.0755
2022-06-30,206002,11,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,1.006,-0.3135,-0.3117,0.3,,-0.0603,-0.1132
2022-06-30,519908,12,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,1.051,-0.3214,-0.3058,0.295,,-0.0977,-0.1672
2022-06-30,519050,13,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.196,-0.0598,-0.3049,0.276,,-0.0465,-0.0293
2022-06-30,519918,14,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.691,-0.2086,-0.3019,0.28,,-0.2066,-0.2276
2022-06-30,240004,15,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.805,-0.235,-0.292,0.263,,-0.0265,-0.0384
2022-06-30,240005,16,70.8,0.9147,,50.0,100.0,0.3389,0.4,0.35,0.25,0.62,-0.1771,-0.2855,0.273,,-0.0576,-0.128
