date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2022-09-30,233008,0,78.5,1.0,100.0,50.0,60.0,0.0722,0.55,0.35,0.1,0.981,-0.354,-0.361,0.429,,0.0268,-0.1386
2022-09-30,000390,1,78.0,0.9954,60.0,100.0,100.0,0.0722,0.55,0.35,0.1,1.019,-0.309,-0.3032,0.307,,0.2657,0.1061
2022-09-30,000845,2,76.0,0.9908,60.0,94.2,100.0,0.0722,0.55,0.35,0.1,0.676,-0.1935,-0.2861,0.292,,-0.0024,-0.2053
2022-09-30,000066,3,74.0,0.9839,60.0,100.0,60.0,0.0722,0.55,0.35,0.1,0.937,-0.2796,-0.2983,0.276,,0.0964,-0.1571
2022-09-30,000259,4,74.0,0.9839,60.0,100.0,60.0,0.0722,0.55,0.35,0.1,0.758,-0.2432,-0.3208,0.38,,0.0645,-0.0567
2022-09-30,519150,5,72.5,0.977,100.0,50.0,0.0,0.0722,0.55,0.35,0.1,0.952,-0.3087,-0.3243,0.325,,0.1094,-0.1012
2022-09-30,162605,6,71.6,0.9724,100.0,47.3,0.0,0.0722,0.55,0.35,0.1,1.17,-0.4145,-0.3543,0.397,,0.0153,-0.1643
2022-09-30,000746,7,69.4,0.9677,100.0,41.0,0.0,0.0722,0.55,0.35,0.1,1.182,-0.3794,-0.3211,0.315,,0.1778,0.0241
2022-09-30,202213,8,68.0,0.9585,60.0,100.0,0.0,0.0722,0.55,0.35,0.1,0.541,-0.17,-0.3142,0.36,,0.0701,-0.0235
2022-09-30,000743,9,68.0,0.9585,60.0,100.0,0.0,0.0722,0.55,0.35,0.1,0.644,-0.2072,-0.3219,0.395,,0.0549,0.0101
2022-09-30,000196,10,68.0,0.9585,60.0,100.0,0.0,0.0722,0.55,0.35,0.1,0.193,-0.0574,-0.2978,0.289,,0.0251,-0.0232
2022-09-30,290012,11,67.4,0.9493,60.0,69.6,100.0,0.0722,0.55,0.35,0.1,1.195,-0.3728,-0.3119,0.277,,0.6544,0.4499
2022-09-30,000547,12,66.6,0.9447,60.0,67.3,100.0,0.0722,0.55,0.35,0.1,1.024,-0.3272,-0.3196,0.407,,-0.009,-0.1768
2022-09-30,160220,13,66.0,0.9401,60.0,94.2,0.0,0.0722,0.55,0.35,0.1,0.197,-0.0614,-0.312,0.339,,0.0077,-0.0183
2022-09-30,519697,14,63.0,0.9355,60.0,68.5,60.0,0.0722,0.55,0.35,0.1,0.703,-0.2286,-0.325,0.325,,0.0329,-0.1643
2022-09-30,000423,15,62.6,0.9309,60.0,84.7,0.0,0.0722,0.55,0.35,0.1,0.861,-0.2573,-0.299,0.29,,0.1101,0.0232
2022-09-30,000362,16,61.1,0.9263,60.0,80.4,0.0,0.0722,0.55,0.35,0.1,1.065,-0.326,-0.3059,0.299,,0.0355,-0.1222
2022-09-30,160215,17,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.042,-0.3328,-0.3194,0.382,,0.0139,-0.1529
2022-09-30,000534,18,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,0.951,-0.3064,-0.3222,0.418,,0.0388,-0.1119
2022-09-30,470098,19,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.148,-0.3777,-0.329,0.467,,-0.0375,-0.2183
2022-09-30,164304,20,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.146,-0.3686,-0.3217,0.451,,-0.0837,-0.2878
2022-09-30,050024,21,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,0.982,-0.2934,-0.2989,0.301,,0.0456,-0.0074
2022-09-30,720001,22,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,0.993,-0.2994,-0.3016,0.376,,-0.0387,-0.3458
2022-09-30,110005,23,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.124,-0.3786,-0.3368,0.491,,-0.0819,-0.2659
2022-09-30,112002,24,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.076,-0.3489,-0.3243,0.483,,-0.0095,-0.2045
2022-09-30,020001,25,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.111,-0.3531,-0.3178,0.371,,0.0175,-0.1691
2022-09-30,000925,26,60.5,0.8802,60.0,50.0,100.0,0.0722,0.55,0.35,0.1,1.013,-0.313,-0.3089,0.368,,-0.0841,-0.1199
