date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2019-06-30,000390,0,88.0,1.0,70.1,100.0,100.0,0.3202,0.4,0.35,0.25,0.819,-0.2499,-0.3051,0.55,,0.2808,0.7773
2019-06-30,519150,1,87.5,0.9954,68.7,100.0,100.0,0.3202,0.4,0.35,0.25,0.795,-0.2436,-0.3066,0.533,,0.0507,0.5141
2019-06-30,000339,2,87.4,0.9907,68.4,100.0,100.0,0.3202,0.4,0.35,0.25,0.753,-0.2287,-0.3036,0.524,,0.2847,1.2477
2019-06-30,000423,3,87.3,0.9861,68.3,100.0,100.0,0.3202,0.4,0.35,0.25,0.88,-0.2691,-0.3058,0.536,,0.0642,0.2781
2019-06-30,270041,4,86.3,0.9792,68.0,97.3,100.0,0.3202,0.4,0.35,0.25,0.997,-0.3013,-0.3021,0.507,,0.1202,0.4986
2019-06-30,240020,5,86.3,0.9792,68.0,97.3,100.0,0.3202,0.4,0.35,0.25,1.108,-0.338,-0.3051,0.518,,0.2286,1.1294
2019-06-30,000362,6,85.4,0.9722,68.5,94.2,100.0,0.3202,0.4,0.35,0.25,1.074,-0.3248,-0.3024,0.521,,0.2542,1.0962
2019-06-30,000878,7,84.7,0.9676,67.8,93.0,100.0,0.3202,0.4,0.35,0.25,1.005,-0.3069,-0.3055,0.512,,0.1715,0.7049
2019-06-30,000595,8,84.0,0.963,67.9,91.0,100.0,0.3202,0.4,0.35,0.25,1.027,-0.3086,-0.3005,0.503,,0.1895,0.818
2019-06-30,000547,9,83.1,0.9583,68.3,87.9,100.0,0.3202,0.4,0.35,0.25,0.994,-0.2993,-0.3013,0.512,,0.208,0.7529
2019-06-30,080002,10,82.6,0.9537,70.1,84.4,100.0,0.3202,0.4,0.35,0.25,0.908,-0.2781,-0.3063,0.55,,0.0836,0.3691
