date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2023-03-31,000066,0,88.4,1.0,71.0,100.0,100.0,0.2504,0.4,0.35,0.25,0.866,-0.2796,-0.3227,0.248,,-0.1852,-0.3067
2023-03-31,000573,1,87.3,0.9954,68.3,100.0,100.0,0.2504,0.4,0.35,0.25,0.33,-0.1205,-0.3648,0.296,,-0.0115,0.0544
2023-03-31,000390,2,87.0,0.9908,67.6,100.0,100.0,0.2504,0.4,0.35,0.25,0.881,-0.309,-0.3509,0.319,,-0.0721,-0.0916
2023-03-31,290012,3,82.6,0.9862,64.6,90.8,100.0,0.2504,0.4,0.35,0.25,0.959,-0.3728,-0.3887,0.387,,0.0425,0.0199
2023-03-31,202213,4,77.4,0.9816,68.6,100.0,60.0,0.2504,0.4,0.35,0.25,0.523,-0.17,-0.325,0.267,,-0.0514,-0.046
2023-03-31,000196,5,76.5,0.977,68.7,97.3,60.0,0.2504,0.4,0.35,0.25,0.179,-0.0663,-0.3705,0.314,,-0.0175,-0.0214
2023-03-31,000743,6,76.3,0.9724,65.7,100.0,60.0,0.2504,0.4,0.35,0.25,0.616,-0.2072,-0.3362,0.352,,-0.025,-0.0245
2023-03-31,000423,7,73.2,0.9677,68.6,87.9,60.0,0.2504,0.4,0.35,0.25,0.718,-0.2591,-0.361,0.302,,-0.0493,-0.0155
2023-03-31,519736,8,71.3,0.9631,68.4,54.2,100.0,0.2504,0.4,0.35,0.25,1.192,-0.4003,-0.3358,0.297,,-0.1155,-0.1459
2023-03-31,270025,9,71.0,0.9585,71.2,50.0,100.0,0.2504,0.4,0.35,0.25,0.88,-0.2922,-0.3321,0.267,,-0.0381,-0.0929
2023-03-31,420005,10,70.8,0.9539,70.7,50.0,100.0,0.2504,0.4,0.35,0.25,0.887,-0.3122,-0.3522,0.3,,-0.1504,-0.3268
2023-03-31,450009,11,70.1,0.9493,68.9,50.0,100.0,0.2504,0.4,0.35,0.25,0.733,-0.2602,-0.3548,0.288,,-0.0769,-0.1652
2023-03-31,165309,12,69.8,0.9355,68.3,50.0,100.0,0.2504,0.4,0.35,0.25,0.897,-0.3187,-0.3552,0.279,,-0.0643,-0.0981
2023-03-31,288001,13,69.8,0.9355,68.3,50.0,100.0,0.2504,0.4,0.35,0.25,0.627,-0.2434,-0.388,0.356,,-0.0571,-0.0328
2023-03-31,160615,14,69.8,0.9355,68.3,50.0,100.0,0.2504,0.4,0.35,0.25,0.933,-0.3315,-0.3553,0.278,,-0.0733,-0.1153
2023-03-31,165515,15,69.8,0.9355,68.3,50.0,100.0,0.2504,0.4,0.35,0.25,0.853,-0.303,-0.3552,0.278,,-0.0759,-0.119
