date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2023-12-31,000196,0,89.6,1.0,81.1,100.0,100.0,0.168,0.55,0.35,0.1,0.284,-0.1079,-0.3793,0.273,,0.0363,0.0766
2023-12-31,000573,1,88.8,0.9954,79.6,100.0,100.0,0.168,0.55,0.35,0.1,0.329,-0.1205,-0.366,0.283,,0.036,0.1622
2023-12-31,000423,2,88.7,0.9885,83.1,94.2,100.0,0.168,0.55,0.35,0.1,0.746,-0.2591,-0.3471,0.244,,-0.032,-0.024
2023-12-31,160220,3,88.7,0.9885,79.4,100.0,100.0,0.168,0.55,0.35,0.1,0.12,-0.0451,-0.3765,0.289,,0.004,0.0617
2023-12-31,202213,4,88.6,0.9816,79.3,100.0,100.0,0.168,0.55,0.35,0.1,0.507,-0.1861,-0.367,0.287,,-0.0009,0.0427
2023-12-31,000390,5,88.3,0.977,78.8,100.0,100.0,0.168,0.55,0.35,0.1,0.821,-0.309,-0.3762,0.298,,0.0002,0.0596
2023-12-31,000259,6,87.8,0.9724,77.9,100.0,100.0,0.168,0.55,0.35,0.1,0.664,-0.2432,-0.3665,0.328,,-0.1173,0.0126
2023-12-31,519050,7,87.7,0.9677,79.4,97.3,100.0,0.168,0.55,0.35,0.1,0.207,-0.074,-0.3582,0.283,,0.0268,0.0468
2023-12-31,000743,8,86.2,0.9631,75.0,100.0,100.0,0.168,0.55,0.35,0.1,0.165,-0.0631,-0.3823,0.345,,0.0432,0.1314
2023-12-31,000590,9,85.5,0.9585,79.3,91.0,100.0,0.168,0.55,0.35,0.1,0.384,-0.1403,-0.365,0.286,,0.0234,0.0879
2023-12-31,290012,10,84.6,0.9539,73.7,97.3,100.0,0.168,0.55,0.35,0.1,0.834,-0.3007,-0.3607,0.348,,-0.2077,-0.1557
2023-12-31,000066,11,75.2,0.9493,78.8,91.0,0.0,0.168,0.55,0.35,0.1,0.926,-0.354,-0.3821,0.302,,-0.0947,-0.0812
2023-12-31,580009,12,75.0,0.9447,75.8,66.5,100.0,0.168,0.55,0.35,0.1,1.079,-0.4024,-0.3728,0.36,,0.2053,0.2104
2023-12-31,050024,13,74.5,0.9401,85.4,50.0,100.0,0.168,0.55,0.35,0.1,0.834,-0.2934,-0.3518,0.3,,0.1405,0.1213
2023-12-31,160916,14,74.3,0.9355,80.9,56.6,100.0,0.168,0.55,0.35,0.1,0.921,-0.3359,-0.3647,0.286,,0.0065,0.0855
2023-12-31,210007,15,72.3,0.9309,81.4,50.2,100.0,0.168,0.55,0.35,0.1,0.208,-0.0811,-0.39,0.286,,0.011,0.0266
2023-12-31,519033,16,71.8,0.9263,80.5,50.0,100.0,0.168,0.55,0.35,0.1,0.734,-0.2599,-0.354,0.286,,0.0365,0.0778
2023-12-31,100056,17,71.2,0.9217,81.2,47.3,100.0,0.168,0.55,0.35,0.1,0.874,-0.3068,-0.3509,0.287,,-0.0316,-0.0824
2023-12-31,519736,18,70.5,0.9171,81.2,45.2,100.0,0.168,0.55,0.35,0.1,1.044,-0.4003,-0.3835,0.298,,-0.0961,-0.0086
2023-12-31,020009,19,70.3,0.9124,77.9,50.0,100.0,0.168,0.55,0.35,0.1,0.88,-0.3258,-0.3704,0.311,,-0.0192,0.0821
2023-12-31,000714,20,70.0,0.9078,73.4,84.7,0.0,0.168,0.55,0.35,0.1,1.12,-0.411,-0.367,0.374,,0.0735,0.2731
2023-12-31,260117,21,69.2,0.9032,81.5,41.0,100.0,0.168,0.55,0.35,0.1,0.926,-0.3415,-0.3688,0.314,,0.2353,0.1679
2023-12-31,000849,22,67.8,0.8986,80.5,50.0,60.0,0.168,0.55,0.35,0.1,1.058,-0.3959,-0.3741,0.304,,-0.0797,0.0787
2023-12-31,000362,23,67.5,0.894,80.0,50.0,60.0,0.168,0.55,0.35,0.1,1.022,-0.3908,-0.3824,0.302,,-0.1943,-0.0642
2023-12-31,162711,24,67.0,0.8871,79.1,50.0,60.0,0.168,0.55,0.35,0.1,0.816,-0.3026,-0.3709,0.297,,-0.0879,0.0355
2023-12-31,164809,25,67.0,0.8871,79.1,50.0,60.0,0.168,0.55,0.35,0.1,0.811,-0.3011,-0.3711,0.297,,-0.0925,0.0533
2023-12-31,630008,26,66.2,0.8802,77.2,50.6,60.0,0.168,0.55,0.35,0.1,1.014,-0.3832,-0.3777,0.329,,-0.1269,-0.0579
2023-12-31,377150,27,65.2,0.8756,80.3,31.6,100.0,0.168,0.55,0.35,0.1,0.903,-0.3541,-0.3922,0.331,,-0.1975,-0.2465
2023-12-31,160215,28,64.9,0.871,78.9,44.2,60.0,0.168,0.55,0.35,0.1,0.92,-0.3328,-0.3616,0.313,,-0.242,-0.0286
2023-12-31,519150,29,63.8,0.8664,80.9,37.9,60.0,0.168,0.55,0.35,0.1,0.941,-0.3617,-0.3842,0.293,,-0.1053,0.0575
2023-12-31,320011,30,63.4,0.8618,78.3,41.0,60.0,0.168,0.55,0.35,0.1,0.782,-0.2884,-0.3687,0.29,,0.0084,0.0522
2023-12-31,110013,31,63.3,0.8571,78.0,41.0,60.0,0.168,0.55,0.35,0.1,0.933,-0.3482,-0.3731,0.317,,-0.0403,-0.012
2023-12-31,202019,32,62.9,0.8525,79.4,37.9,60.0,0.168,0.55,0.35,0.1,1.015,-0.3753,-0.3697,0.286,,0.0012,0.0917
2023-12-31,206002,33,62.8,0.8479,79.1,37.9,60.0,0.168,0.55,0.35,0.1,0.882,-0.3189,-0.3616,0.283,,-0.016,0.0184
2023-12-31,020001,34,62.7,0.8433,78.9,37.9,60.0,0.168,0.55,0.35,0.1,0.977,-0.3531,-0.3615,0.313,,-0.2572,-0.0693
2023-12-31,000547,35,62.4,0.8364,79.8,52.9,0.0,0.168,0.55,0.35,0.1,0.897,-0.3272,-0.3649,0.302,,-0.0616,-0.055
2023-12-31,000534,36,62.4,0.8364,76.5,41.0,60.0,0.168,0.55,0.35,0.1,0.829,-0.3064,-0.3695,0.349,,-0.1185,0.2224
2023-12-31,519130,37,62.3,0.8272,76.0,50.0,30.0,0.168,0.55,0.35,0.1,1.046,-0.374,-0.3574,0.364,,0.0244,-0.0423
