date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2024-06-30,000573,0,84.0,1.0,59.9,100.0,100.0,0.356,0.4,0.35,0.25,0.315,-0.1334,-0.4235,0.317,,0.0869,0.167
2024-06-30,000390,1,82.8,0.9954,57.1,100.0,100.0,0.356,0.4,0.35,0.25,0.711,-0.309,-0.4345,0.346,,0.0263,0.2225
2024-06-30,580009,2,77.9,0.9908,60.7,81.7,100.0,0.356,0.4,0.35,0.25,1.091,-0.5031,-0.4611,0.413,,0.0357,-0.0674
2024-06-30,160916,3,74.4,0.9862,61.8,70.6,100.0,0.356,0.4,0.35,0.25,0.663,-0.2846,-0.4296,0.296,,0.047,0.0813
2024-06-30,202213,4,73.5,0.9816,58.7,100.0,60.0,0.356,0.4,0.35,0.25,0.565,-0.2369,-0.4192,0.333,,0.024,0.1044
2024-06-30,000251,5,67.8,0.977,56.9,57.3,100.0,0.356,0.4,0.35,0.25,0.757,-0.3042,-0.4017,0.287,,0.1894,0.3719
2024-06-30,288001,6,67.3,0.9724,62.0,50.0,100.0,0.356,0.4,0.35,0.25,0.698,-0.3078,-0.4407,0.351,,0.0611,0.0886
2024-06-30,020009,7,67.1,0.9677,61.6,50.0,100.0,0.356,0.4,0.35,0.25,0.749,-0.3258,-0.4351,0.334,,0.0693,0.1721
2024-06-30,206002,8,65.9,0.9631,58.4,50.0,100.0,0.356,0.4,0.35,0.25,0.94,-0.4101,-0.436,0.324,,-0.0242,0.0993
2024-06-30,519013,9,65.4,0.9585,59.7,47.3,100.0,0.356,0.4,0.35,0.25,0.875,-0.375,-0.4288,0.306,,0.0652,0.1809
2024-06-30,100056,10,65.2,0.9539,59.2,47.3,100.0,0.356,0.4,0.35,0.25,0.829,-0.3647,-0.4397,0.306,,-0.0883,-0.1027
2024-06-30,000522,11,64.3,0.9493,62.3,41.0,100.0,0.356,0.4,0.35,0.25,0.945,-0.4346,-0.4599,0.431,,0.1191,0.1709
2024-06-30,000411,12,63.8,0.9447,61.2,41.0,100.0,0.356,0.4,0.35,0.25,0.927,-0.425,-0.4587,0.413,,0.1732,0.2715
2024-06-30,519120,13,63.3,0.9401,62.6,37.9,100.0,0.356,0.4,0.35,0.25,1.07,-0.4623,-0.4321,0.357,,0.1618,0.202
2024-06-30,164205,14,63.1,0.9355,62.0,37.9,100.0,0.356,0.4,0.35,0.25,0.996,-0.4318,-0.4334,0.337,,0.1911,0.3107
2024-06-30,110025,15,62.8,0.9309,55.8,44.2,100.0,0.356,0.4,0.35,0.25,1.11,-0.4583,-0.4128,0.367,,-0.0243,0.0635
2024-06-30,110029,16,62.1,0.9263,62.3,34.7,100.0,0.356,0.4,0.35,0.25,1.087,-0.4919,-0.4523,0.399,,0.0848,0.2988
2024-06-30,050024,17,61.7,0.9217,48.0,50.0,100.0,0.356,0.4,0.35,0.25,0.73,-0.2934,-0.4022,0.455,,-0.0287,0.0586
2024-06-30,519181,18,61.4,0.9171,60.6,34.7,100.0,0.356,0.4,0.35,0.25,0.979,-0.445,-0.4545,0.399,,0.1271,0.1052
2024-06-30,580001,19,61.1,0.9101,62.7,31.6,100.0,0.356,0.4,0.35,0.25,1.078,-0.4894,-0.4539,0.418,,0.1171,0.317
2024-06-30,080015,20,61.1,0.9101,59.9,34.7,100.0,0.356,0.4,0.35,0.25,0.902,-0.3892,-0.4312,0.339,,0.0431,0.1467
2024-06-30,290012,21,60.9,0.9032,64.8,100.0,0.0,0.356,0.4,0.35,0.25,0.802,-0.3423,-0.4267,0.4,,0.0135,0.1729
2024-06-30,000743,22,60.6,0.8963,63.9,100.0,0.0,0.356,0.4,0.35,0.25,0.206,-0.0908,-0.4403,0.379,,0.0798,0.1542
2024-06-30,700001,23,60.6,0.8963,61.4,31.6,100.0,0.356,0.4,0.35,0.25,0.951,-0.4071,-0.428,0.325,,-0.0409,0.0929
2024-06-30,260117,24,60.4,0.8894,47.0,47.3,100.0,0.356,0.4,0.35,0.25,0.804,-0.3285,-0.4085,0.459,,-0.0674,0.0429
2024-06-30,000259,25,60.3,0.8848,63.2,100.0,0.0,0.356,0.4,0.35,0.25,0.765,-0.3353,-0.4383,0.363,,0.1231,0.1671
2024-06-30,000925,26,59.8,0.8802,51.0,41.0,100.0,0.356,0.4,0.35,0.25,0.765,-0.3049,-0.3987,0.398,,-0.0074,0.0389
2024-06-30,000423,27,58.8,0.8756,59.5,100.0,0.0,0.356,0.4,0.35,0.25,0.626,-0.2591,-0.4138,0.291,,-0.0051,0.1907
2024-06-30,519050,28,58.4,0.871,58.6,100.0,0.0,0.356,0.4,0.35,0.25,0.236,-0.1018,-0.4312,0.315,,0.022,0.0552
2024-06-30,160220,29,58.0,0.8664,57.4,100.0,0.0,0.356,0.4,0.35,0.25,0.139,-0.0601,-0.4315,0.336,,0.0514,0.0693
2024-06-30,000196,30,57.6,0.8618,56.6,100.0,0.0,0.356,0.4,0.35,0.25,0.3,-0.1242,-0.4139,0.284,,0.0395,0.0689
2024-06-30,000590,31,57.4,0.8571,56.1,100.0,0.0,0.356,0.4,0.35,0.25,0.342,-0.1472,-0.4303,0.304,,0.0595,0.0979
2024-06-30,240004,32,57.0,0.8525,63.6,47.3,60.0,0.356,0.4,0.35,0.25,1.078,-0.472,-0.4379,0.382,,0.2004,0.2152
2024-06-30,000849,33,56.7,0.8479,60.6,50.0,60.0,0.356,0.4,0.35,0.25,1.157,-0.5061,-0.4375,0.352,,0.0995,0.2561
2024-06-30,519033,34,56.4,0.8433,59.8,50.0,60.0,0.356,0.4,0.35,0.25,0.748,-0.322,-0.4305,0.319,,0.0418,0.1816
2024-06-30,590007,35,56.2,0.8387,59.3,50.0,60.0,0.356,0.4,0.35,0.25,0.912,-0.3831,-0.42,0.326,,0.0639,0.1568
2024-06-30,450009,36,55.8,0.8341,60.6,47.3,60.0,0.356,0.4,0.35,0.25,0.714,-0.3052,-0.4272,0.295,,0.1013,0.2049
2024-06-30,481012,37,55.6,0.8295,60.2,47.3,60.0,0.356,0.4,0.35,0.25,1.007,-0.4223,-0.4192,0.279,,0.0719,0.0957
