date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2020-03-31,290012,0,91.1,1.0,77.8,100.0,100.0,0.2037,0.4,0.35,0.25,1.129,-0.3208,-0.284,0.473,,0.3323,0.2038
2020-03-31,000390,1,90.9,0.9954,77.2,100.0,100.0,0.2037,0.4,0.35,0.25,0.877,-0.2499,-0.2851,0.481,,0.1876,0.4722
2020-03-31,000362,2,90.6,0.9907,76.6,100.0,100.0,0.2037,0.4,0.35,0.25,1.107,-0.3248,-0.2933,0.513,,0.3525,0.3219
2020-03-31,000339,3,90.4,0.9861,76.1,100.0,100.0,0.2037,0.4,0.35,0.25,0.806,-0.2287,-0.2838,0.481,,0.4171,0.5143
2020-03-31,000020,4,87.5,0.9815,78.3,89.2,100.0,0.2037,0.4,0.35,0.25,1.14,-0.3246,-0.2847,0.466,,0.4154,0.4197
2020-03-31,519158,5,85.4,0.9769,77.3,84.3,100.0,0.2037,0.4,0.35,0.25,1.051,-0.3013,-0.2866,0.483,,0.3299,0.3523
2020-03-31,000166,6,84.9,0.9722,75.6,84.7,100.0,0.2037,0.4,0.35,0.25,0.83,-0.2385,-0.2873,0.509,,0.2333,0.0957
2020-03-31,519697,7,81.5,0.9676,78.8,100.0,60.0,0.2037,0.4,0.35,0.25,0.627,-0.1765,-0.2815,0.449,,0.2611,0.2938
2020-03-31,050022,8,81.1,0.963,77.8,100.0,60.0,0.2037,0.4,0.35,0.25,0.955,-0.2732,-0.286,0.482,,0.3049,0.3192
2020-03-31,240020,9,80.9,0.9583,77.2,100.0,60.0,0.2037,0.4,0.35,0.25,1.174,-0.338,-0.288,0.474,,0.4716,0.5397
2020-03-31,000595,10,80.8,0.9537,77.0,100.0,60.0,0.2037,0.4,0.35,0.25,1.088,-0.3086,-0.2837,0.468,,0.481,0.5823
2020-03-31,000259,11,80.6,0.9491,76.4,100.0,60.0,0.2037,0.4,0.35,0.25,1.01,-0.2858,-0.283,0.474,,0.4297,0.5435
2020-03-31,000547,12,78.9,0.9444,77.3,94.2,60.0,0.2037,0.4,0.35,0.25,1.042,-0.2993,-0.2874,0.486,,0.4254,0.7601
2020-03-31,000220,13,78.7,0.9398,76.9,94.2,60.0,0.2037,0.4,0.35,0.25,1.02,-0.2898,-0.2841,0.462,,0.4137,0.5255
2020-03-31,000523,14,77.7,0.9329,74.3,94.2,60.0,0.2037,0.4,0.35,0.25,1.118,-0.3366,-0.3011,0.548,,0.4129,0.2439
2020-03-31,040025,15,77.7,0.9329,77.0,91.1,60.0,0.2037,0.4,0.35,0.25,0.84,-0.243,-0.2893,0.497,,0.4149,0.448
2020-03-31,000409,16,75.8,0.9236,77.1,57.0,100.0,0.2037,0.4,0.35,0.25,1.085,-0.3074,-0.2835,0.472,,0.7295,0.9181
2020-03-31,630008,17,75.8,0.9236,78.8,83.7,60.0,0.2037,0.4,0.35,0.25,0.837,-0.2404,-0.2872,0.474,,0.1785,0.413
2020-03-31,202027,18,75.0,0.9167,77.8,54.0,100.0,0.2037,0.4,0.35,0.25,1.052,-0.2966,-0.2819,0.462,,0.4614,0.6885
2020-03-31,720001,19,74.8,0.912,76.2,55.2,100.0,0.2037,0.4,0.35,0.25,1.158,-0.3344,-0.2888,0.505,,0.3331,0.4736
2020-03-31,000423,20,73.9,0.9074,78.5,100.0,30.0,0.2037,0.4,0.35,0.25,0.857,-0.2691,-0.3142,0.559,,0.0655,0.0042
2020-03-31,110013,21,73.7,0.9028,77.9,50.0,100.0,0.2037,0.4,0.35,0.25,1.117,-0.3211,-0.2874,0.481,,0.4144,0.5281
2020-03-31,100039,22,73.3,0.8981,77.0,50.0,100.0,0.2037,0.4,0.35,0.25,0.782,-0.2236,-0.2859,0.483,,0.5044,0.6439
2020-03-31,162201,23,72.7,0.8912,77.5,47.6,100.0,0.2037,0.4,0.35,0.25,1.141,-0.3269,-0.2865,0.483,,0.0978,-0.0826
2020-03-31,000652,24,72.7,0.8912,77.3,76.4,60.0,0.2037,0.4,0.35,0.25,0.72,-0.2101,-0.2919,0.502,,0.4749,0.5381
2020-03-31,002031,25,72.4,0.8843,78.1,96.2,30.0,0.2037,0.4,0.35,0.25,0.699,-0.1951,-0.2792,0.442,,0.364,0.4597
2020-03-31,519674,26,72.3,0.8796,74.4,50.0,100.0,0.2037,0.4,0.35,0.25,1.156,-0.3245,-0.2807,0.486,,0.2109,0.2662
2020-03-31,100029,27,71.9,0.875,77.9,73.5,60.0,0.2037,0.4,0.35,0.25,0.968,-0.2733,-0.2824,0.455,,0.4439,0.5044
2020-03-31,161903,28,71.6,0.8704,75.0,47.3,100.0,0.2037,0.4,0.35,0.25,0.824,-0.231,-0.2804,0.47,,0.4295,0.5155
2020-03-31,200007,29,69.7,0.8657,76.7,68.7,60.0,0.2037,0.4,0.35,0.25,1.04,-0.2977,-0.2862,0.488,,0.4823,0.5513
