date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2023-06-30,000196,0,83.7,1.0,67.2,91.0,100.0,0.3193,0.4,0.35,0.25,0.209,-0.0663,-0.3174,0.27,,-0.0681,-0.0179
2023-06-30,000390,1,83.6,0.9954,59.1,100.0,100.0,0.3193,0.4,0.35,0.25,0.989,-0.309,-0.3124,0.337,,-0.0819,-0.058
2023-06-30,000423,2,81.2,0.9908,66.5,84.7,100.0,0.3193,0.4,0.35,0.25,0.794,-0.2591,-0.3264,0.293,,-0.0359,-0.0558
2023-06-30,000259,3,81.1,0.9862,52.8,100.0,100.0,0.3193,0.4,0.35,0.25,0.757,-0.2432,-0.3213,0.444,,-0.1072,-0.1888
2023-06-30,000743,4,77.7,0.9816,44.2,100.0,100.0,0.3193,0.4,0.35,0.25,0.187,-0.0631,-0.3376,0.622,,-0.0506,-0.0049
2023-06-30,000573,5,75.6,0.977,64.0,100.0,60.0,0.3193,0.4,0.35,0.25,0.365,-0.1205,-0.3301,0.283,,-0.0153,0.0408
2023-06-30,290012,6,75.0,0.9724,48.2,87.9,100.0,0.3193,0.4,0.35,0.25,1.114,-0.3728,-0.3347,0.507,,0.0073,-0.1906
2023-06-30,202213,7,74.2,0.9677,60.5,100.0,60.0,0.3193,0.4,0.35,0.25,0.529,-0.17,-0.3212,0.308,,-0.056,-0.0475
2023-06-30,000714,8,73.4,0.9631,49.5,81.6,100.0,0.3193,0.4,0.35,0.25,0.554,-0.1898,-0.3423,0.529,,-0.3039,-0.235
2023-06-30,160220,9,71.0,0.9585,63.0,87.9,60.0,0.3193,0.4,0.35,0.25,0.139,-0.0443,-0.3188,0.276,,-0.0219,-0.0149
2023-06-30,519130,10,70.2,0.9539,36.1,87.9,100.0,0.3193,0.4,0.35,0.25,0.478,-0.1613,-0.3375,0.785,,-0.2844,-0.2434
2023-06-30,519671,11,68.9,0.9493,66.0,50.0,100.0,0.3193,0.4,0.35,0.25,0.821,-0.2701,-0.3291,0.326,,-0.0531,0.0839
2023-06-30,519033,12,67.6,0.9447,62.7,50.0,100.0,0.3193,0.4,0.35,0.25,0.792,-0.2599,-0.3283,0.292,,-0.0852,-0.0477
2023-06-30,160716,13,66.8,0.9378,65.8,44.2,100.0,0.3193,0.4,0.35,0.25,0.646,-0.2135,-0.3302,0.354,,-0.0696,0.0505
2023-06-30,310398,14,66.8,0.9378,65.7,44.2,100.0,0.3193,0.4,0.35,0.25,0.773,-0.2546,-0.3293,0.323,,-0.0596,0.0694
2023-06-30,020009,15,65.3,0.9309,56.9,50.0,100.0,0.3193,0.4,0.35,0.25,1.038,-0.3258,-0.314,0.371,,-0.0892,-0.0832
2023-06-30,320011,16,65.2,0.9263,56.8,50.0,100.0,0.3193,0.4,0.35,0.25,0.897,-0.2884,-0.3214,0.361,,-0.1178,-0.0977
2023-06-30,240004,17,64.8,0.9217,55.8,50.0,100.0,0.3193,0.4,0.35,0.25,0.797,-0.2598,-0.3258,0.405,,-0.2581,-0.3204
2023-06-30,000849,18,64.1,0.9171,58.9,44.4,100.0,0.3193,0.4,0.35,0.25,1.156,-0.3673,-0.3177,0.345,,-0.0872,-0.1451
2023-06-30,700001,19,62.5,0.9124,66.0,31.6,100.0,0.3193,0.4,0.35,0.25,0.995,-0.3166,-0.3182,0.257,,-0.1311,-0.1044
2023-06-30,000066,20,62.4,0.9078,68.5,100.0,0.0,0.3193,0.4,0.35,0.25,0.815,-0.2796,-0.3432,0.281,,-0.1649,-0.2251
2023-06-30,350002,21,59.8,0.9032,43.2,50.0,100.0,0.3193,0.4,0.35,0.25,0.773,-0.2536,-0.3281,0.614,,-0.2435,-0.289
2023-06-30,050024,22,59.3,0.8986,67.0,50.0,60.0,0.3193,0.4,0.35,0.25,0.891,-0.2934,-0.3293,0.28,,0.0143,0.1639
2023-06-30,000654,23,58.9,0.8917,54.5,34.7,100.0,0.3193,0.4,0.35,0.25,1.053,-0.3371,-0.3201,0.425,,-0.1868,-0.2522
2023-06-30,165515,24,58.9,0.8917,65.9,50.0,60.0,0.3193,0.4,0.35,0.25,0.908,-0.303,-0.3338,0.259,,-0.1075,-0.0869
2023-06-30,165309,25,57.9,0.8848,65.9,47.3,60.0,0.3193,0.4,0.35,0.25,0.955,-0.3187,-0.3338,0.258,,-0.0935,-0.063
2023-06-30,000124,26,57.8,0.8802,68.2,44.2,60.0,0.3193,0.4,0.35,0.25,1.175,-0.3954,-0.3365,0.297,,-0.1249,-0.1562
2023-06-30,519050,27,57.7,0.8756,63.1,50.0,60.0,0.3193,0.4,0.35,0.25,0.211,-0.0675,-0.3196,0.274,,-0.0252,0.0031
2023-06-30,100039,28,57.6,0.871,42.8,44.2,100.0,0.3193,0.4,0.35,0.25,1.167,-0.3759,-0.3221,0.607,,-0.2017,-0.1804
2023-06-30,210007,29,57.3,0.8664,72.6,37.9,60.0,0.3193,0.4,0.35,0.25,0.229,-0.0811,-0.3544,0.299,,-0.0095,0.0096
2023-06-30,202015,30,56.9,0.8618,66.0,44.2,60.0,0.3193,0.4,0.35,0.25,1.047,-0.3493,-0.3336,0.258,,-0.1027,-0.0683
2023-06-30,160615,31,56.8,0.8571,65.9,44.2,60.0,0.3193,0.4,0.35,0.25,0.994,-0.3315,-0.3336,0.259,,-0.1123,-0.0815
2023-06-30,217019,32,56.4,0.8525,48.2,34.7,100.0,0.3193,0.4,0.35,0.25,1.161,-0.3806,-0.3278,0.522,,-0.1599,-0.1209
2023-06-30,164809,33,56.0,0.8456,61.1,47.3,60.0,0.3193,0.4,0.35,0.25,0.94,-0.3011,-0.3203,0.303,,-0.0923,-0.1578
2023-06-30,162711,34,56.0,0.8456,61.1,47.3,60.0,0.3193,0.4,0.35,0.25,0.946,-0.3026,-0.3199,0.303,,-0.0894,-0.1507
2023-06-30,000547,35,55.8,0.8364,63.7,65.2,30.0,0.3193,0.4,0.35,0.25,1.022,-0.3272,-0.3202,0.302,,-0.1823,-0.2164
2023-06-30,000613,36,55.8,0.8364,66.0,41.0,60.0,0.3193,0.4,0.35,0.25,1.046,-0.349,-0.3337,0.259,,-0.1042,-0.0722
2023-06-30,040007,37,55.5,0.8295,40.4,41.0,100.0,0.3193,0.4,0.35,0.25,1.172,-0.4033,-0.3441,0.684,,-0.1579,-0.0883
2023-06-30,040025,38,55.4,0.8249,40.0,41.0,100.0,0.3193,0.4,0.35,0.25,1.15,-0.3975,-0.3457,0.699,,-0.1571,-0.081
2023-06-30,580003,39,55.3,0.8203,39.9,41.0,100.0,0.3193,0.4,0.35,0.25,1.089,-0.3724,-0.342,0.69,,-0.2066,-0.217
2023-06-30,160706,40,54.7,0.8157,66.0,37.9,60.0,0.3193,0.4,0.35,0.25,1.078,-0.3597,-0.3337,0.259,,-0.105,-0.0738
2023-06-30,000590,41,53.5,0.8111,52.5,50.0,60.0,0.3193,0.4,0.35,0.25,0.272,-0.086,-0.3161,0.414,,-0.0637,-0.0411
2023-06-30,100038,42,53.1,0.8065,64.8,34.7,60.0,0.3193,0.4,0.35,0.25,1.097,-0.3613,-0.3294,0.267,,-0.0881,-0.045
2023-06-30,000534,43,53.0,0.8018,51.2,50.0,60.0,0.3193,0.4,0.35,0.25,0.914,-0.3064,-0.3353,0.488,,-0.151,-0.2331
2023-06-30,163818,44,52.8,0.7972,53.1,47.3,60.0,0.3193,0.4,0.35,0.25,1.105,-0.3495,-0.3162,0.448,,-0.1685,-0.2998
2023-06-30,310328,45,52.2,0.7926,49.3,50.0,60.0,0.3193,0.4,0.35,0.25,1.137,-0.3637,-0.3198,0.508,,-0.1759,-0.1547
2023-06-30,165521,46,51.6,0.788,66.4,0.0,100.0,0.3193,0.4,0.35,0.25,0.906,-0.2962,-0.3271,0.339,,-0.0379,0.0265
