date,code,name,S,rank_pct,F_value,F_alpha,F_mom,water,wv,wa,wm,R_MDD,mdd_f,mdd_b,top3,pens,fwd6,fwd12
2019-09-30,000390,0,89.4,1.0,73.4,100.0,100.0,0.2629,0.4,0.35,0.25,0.828,-0.2499,-0.3019,0.551,,0.1833,0.4157
2019-09-30,000878,1,89.1,0.9907,72.8,100.0,100.0,0.2629,0.4,0.35,0.25,1.016,-0.3069,-0.302,0.514,,0.1323,0.5292
2019-09-30,000547,2,89.1,0.9907,72.8,100.0,100.0,0.2629,0.4,0.35,0.25,0.954,-0.2993,-0.3139,0.549,,0.1609,0.6804
2019-09-30,000020,3,89.1,0.9907,73.3,99.5,100.0,0.2629,0.4,0.35,0.25,1.07,-0.3246,-0.3035,0.548,,0.2502,0.7555
2019-09-30,240020,4,89.0,0.9769,72.4,100.0,100.0,0.2629,0.4,0.35,0.25,1.091,-0.338,-0.3099,0.537,,0.227,0.7616
2019-09-30,000595,5,89.0,0.9769,72.5,100.0,100.0,0.2629,0.4,0.35,0.25,1.02,-0.3086,-0.3026,0.528,,0.1697,0.7162
2019-09-30,000339,6,89.0,0.9769,72.4,100.0,100.0,0.2629,0.4,0.35,0.25,0.738,-0.2287,-0.31,0.546,,0.3352,0.8139
2019-09-30,519674,7,88.4,0.9676,73.6,97.0,100.0,0.2629,0.4,0.35,0.25,1.008,-0.3078,-0.3055,0.572,,0.3875,0.6168
2019-09-30,164205,8,87.5,0.963,73.8,94.2,100.0,0.2629,0.4,0.35,0.25,0.942,-0.2887,-0.3065,0.56,,0.0911,0.57
2019-09-30,200007,9,86.1,0.9583,72.1,92.3,100.0,0.2629,0.4,0.35,0.25,0.97,-0.2977,-0.3069,0.528,,0.1258,0.6292
2019-09-30,050022,10,85.1,0.9537,73.4,87.9,100.0,0.2629,0.4,0.35,0.25,0.988,-0.3103,-0.314,0.588,,0.1217,0.4427
2019-09-30,202027,11,85.0,0.9491,73.0,87.9,100.0,0.2629,0.4,0.35,0.25,0.984,-0.2966,-0.3013,0.528,,0.1115,0.6443
2019-09-30,320022,12,84.7,0.9444,73.3,86.8,100.0,0.2629,0.4,0.35,0.25,0.802,-0.2447,-0.3053,0.561,,0.1971,0.7148
2019-09-30,163801,13,84.4,0.9398,72.6,86.7,100.0,0.2629,0.4,0.35,0.25,0.718,-0.2238,-0.3119,0.57,,0.1489,0.5697
